smiles,U
CCO[C@@H](C=O)C1CC1,-11543.138671875
N#C[C@@H]1C[C@@]12CCC2=O,-10904.96875
C[C@@]1(CO[CH+][NH-])CCO1,-11980.0048828125
O=CN[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,-10936.6044921875
C#CC[NH2+][CH+]OCC=O,-11913.9453125
ONC1=C[CH-][C@@H]2O[C@@H]2C1,-11914.029296875
O[C@H]1CCc2nn[nH]c21,-11811.2158203125
N#C[C@]12CO[C@H](C1)C2=O,-11882.4013671875
C[C@H]1[C@@H]2[C@H](O)[C@@H]3C[N@@H+]3[C@H]12,-10968.7490234375
CN(C=O)C(=N)CCO,-12418.0029296875
C1#CCOCCCOC1,-11509.326171875
O=C1N[C@H]2C[C@H]3[C@@H]1[C@@]23O,-11915.3642578125
C[C@@H]1C=CCC(=O)O1,-10443.2314453125
C#CC[C@@](C)(CC)CO,-10564.775390625
O=c1ccoc(=O)cc1,-12424.8623046875
COc1ncco1,-9810.5439453125
CC[C@H]1C[C@@H](CCO)C1,-10598.1435546875
CCNc1ccoc1,-9901.4951171875
C[C@H]1C[C@@]2(C)O[C@@]12CO,-11542.8349609375
OC[C@H]1OC[C@@]12C[C@H]2O,-12519.955078125
CC[N@H+]1C[C@H]1C=O,-8864.009765625
O[C@H]1C[C@@H]2[C@H]3C[C@@H]2[C@]31O,-11509.890625
CO[C@H]1C[C@@H]2O[C@H]1[C@H]2O,-12520.30078125
O=C1CCC=CN1,-8833.474609375
C1C[C@H]2CCO[C@H]2C1,-9497.4599609375
C[C@H]1C[C@@H](N)[C@H](C#N)O1,-11407.3759765625
N#C[C@]12[C@@H]3CC[C@H]1[N@H+]2C3,-10363.32421875
O=C1NC=CC2(CC2)N1,-11375.470703125
C#C[C@H]1[C@@H](C=O)[C@H]2C[C@@H]12,-10466.033203125
Nc1ncc(C=O)nn1,-12216.4033203125
C#C[C@@]1(O)COC[C@@H]1O,-12487.55859375
C[C@H]1OCO[C@H]1[C@H]1CN1,-11979.7841796875
CO[C@H]1C=C[C@H]2N[C@@H]12,-9899.8115234375
OC1NC2=C(N1)OCO2,-13329.943359375
CC[C@H]1C[C@@H]2C[C@H]1C2=O,-10533.4033203125
CC1=CC(=O)O[C@@H]1C,-10443.703125
Cn1cnc([C@H]2CN2)n1,-11270.4677734375
Nc1nc2nonc2[nH]1,-12651.84375
C1=C[C@@H]2OCC[C@H]1CO2,-11511.037109375
Cc1ncn(C=O)c1O,-12353.7431640625
C[C@]12NC(=O)[C@H]1[C@H]2C#N,-11341.9765625
C[C@H]1N[C@H]1C1=CCCC1,-9991.9775390625
C[NH+](C)[C@@H](C=O)[C@H]1CO1,-11979.326171875
C[C@H]1CC([NH2+]CC#N)O1,-11374.6845703125
Nc1cc2n(n1)C=CC2,-10801.5849609375
O=CC[C@@]12CC[C@@H]1C2,-9463.525390625
C#CC[C@H](N)[C@@H](O)C#N,-11373.45703125
C1[C@@H]2C[C@]3(CN3)[C@@H]3[C@H]1[N@H+]23,-10394.8408203125
CC(C)NC(C=O)C=O,-11980.7802734375
CCCCC1CC(=O)C1,-10566.2412109375
ONC1=C[CH-][C@H]2C[C@@H]1C2,-10936.30078125
N#C[C@H]1Cn2ncnc21,-11204.798828125
CC[C@@]12[C@H]3C[C@]1(C)C[N@H+]32,-9990.779296875
C[C@]12C[C@H]1OC(=O)[C@H]2N,-11948.5673828125
OC[C@@]12C=C[C@H](O)[C@@H]1C2,-11510.4140625
C[C@H]1O[C@H]2C[C@H]3C[C@]21O3,-11508.671875
C[C@H]1C[N@H+]2CC(=O)[C@@]12C,-10969.515625
OC[C@@H]1C[C@@H]2N[C@@H]2C1,-9933.16015625
N#CC1=C(N)COC1=O,-12321.5986328125
CC[C@]12CC[C@@]1(C=O)N2,-10969.5
C[C@@]1(C#N)OCOC1[NH-],-12352.8251953125
C[NH2+][CH+]O[C@H](C#N)CO,-12384.6064453125
N/C=N/c1cc(O)no1,-12789.4833984375
C[C@H]1[C@H]2[C@H]3NC(=O)N1[C@H]32,-11373.939453125
C[C@H]1C[C@@]12CC[C@]2(C)O,-10565.271484375
CC(C)C1=NCCCO1,-11003.5341796875
C[C@]12O[C@]3(C)[C@@H]4[C@H]1[C@H]2[C@@H]43,-10499.2646484375
CC1[NH2+]C2(CCC2)CO1,-10970.5712890625
N#C[C@H](O)[C@@]12CC[C@@H]1C2,-10936.7373046875
C1O[C@H]2C[C@@H](O1)[C@@H]1N[C@@H]12,-11947.1796875
OC[C@@]12C[C@H]3C[C@@H]1[C@]32O,-11509.19140625
OCC#Cc1nc[nH]n1,-11778.1572265625
C/C(COC(N)=O)=N\O,-13395.54296875
C#C[C@H]1[C@H]2CC[C@]21C#C,-9454.6611328125
O=C1CCOC[C@H]2CN12,-11948.005859375
C[C@@H]1[C@H](CO)C[C@@H]1C,-9528.99609375
CC[C@H]1C(=O)[C@H]2O[C@]21C,-11510.5458984375
Oc1cncc(F)c1,-11501.494140625
C#C[C@@H]1C=C(C)CC1=O,-10467.75
C[C@H]1C[C@H]1/N=C(\N)C=O,-11407.1357421875
O=CC#Cc1cn[nH]n1,-11745.462890625
C[N@@H+]1[C@@H]2C[C@H](CO)C[C@@H]21,-11001.8603515625
C#Cc1cnco1,-8766.61328125
N#C[C@@H]1[C@H](C#N)C[C@@H]1O,-11341.9794921875
C/N=C/NC=O,-8233.09375
C[C@H]1C[C@H]2[C@@H](O)[C@@]2(O)C1,-11543.359375
Cc1cn(C=O)cc1O,-11916.8134765625
N=CN1C(=O)[C@@H]2CC[C@@H]21,-11374.4609375
CCO[C@H]1[C@H]2[C@H]3N[C@H]3[C@@H]12,-10966.9658203125
Cc1onc(CO)c1C,-11948.0810546875
CC1(C)CC[N@@H+]2C[C@@]21C,-10024.7578125
C[C@H]1C[C@H]1OCC(N)=O,-11980.8544921875
C[C@@H]1CC[C@@H]1C[C@@H](C)O,-10598.2294921875
C[C@H]1CC[C@H]1OCC#N,-10969.796875
C1[N@@H+]2[C@H]3[C@@H]4[C@@H]5O[C@]13[C@H]2[C@@H]54,-10901.640625
CC[C@@H](O)[C@@H](O)C(C)C,-11609.0107421875
COC([NH-])O[C@@H](C)CO,-12991.0986328125
N#Cc1ccnc(O)n1,-11748.1298828125
C[CH+]1N=C([NH-])OC=C1F,-13006.634765625
C1C[C@@]23C[C@@H](CO2)[C@@H]3O1,-11509.9921875
C[C@H]1OCC[C@@]12CN2,-9933.142578125
C#CC(=O)N(C)C=O,-10846.4970703125
O=CNC1=CCNC1=O,-12354.478515625
[NH-]c1nn[nH+]c(N)c1O,-12684.7880859375
CC(C)C1=C[C@@H](O)CC1,-10566.2744140625
C[C@]12C=CC[C@H]1OC2[NH-],-10937.9091796875
CC(C)[C@H]1CO1,-7390.87060546875
C[NH2+][C@H]1OCC=C[C@H]1C,-10970.4052734375
O=C1[C@H]2[C@@H]3[N@H+]2[C@@H]2[C@H]1[C@]32O,-11881.017578125
CO[C@H]1[C@@H](O)[C@H]1CC#N,-11947.1953125
O=C1C(CO)=CC[C@H]1O,-12489.486328125
C#CC[C@H]1C=C[C@H]2C[C@@H]12,-9488.841796875
C1=C[C@@]23CCC[C@@H]2[C@H]3C1,-9523.0849609375
N#C[C@@]12C[C@H]3[N@@H+]1C[C@]32N,-10798.40625
CCC(=O)[C@H]1OC[C@H]1C,-11543.583984375
C[C@]1(CO)C[C@@H]2N[C@@]21C,-11001.474609375
CNc1occc1OC,-11947.84765625
O=C1O[C@H]2C[C@@]12C1CC1,-11477.763671875
COCC1(C(C)=O)CC1,-11543.5244140625
CC[C@H]1C[C@H]([C@H]2CO2)C1,-10564.927734375
Oc1nc2[nH]cnc2[nH]1,-12217.080078125
O=C1OC[C@H]2O[C@H]2C1=O,-13434.4404296875
C[C@@]1(O)C[N@H+]2C[C@H]21,-8863.2509765625
Nc1c(O)cc[nH]c1=O,-12354.30859375
[NH-][C@H]1N[C@H]2[C@H]3C(=O)N1[C@@H]23,-11778.1201171875
O=C(CCO)[C@H]1C[C@H]1O,-12521.3642578125
C#C[C@@H](O)CC[C@H]1CO1,-11509.099609375
C[N@H+]1C[C@H]1[C@H]1COC1=O,-11947.48828125
C[C@H]1C[C@H]1c1nnon1,-11809.705078125
N#C[C@H]1CCCCCO1,-10970.455078125
[NH-]C1C[C@H](C#CC=O)O1,-11881.71484375
C#CC1=NCCO1,-8798.7099609375
C#CC1=CC[C@H](C=O)C1,-10467.58203125
C[C@]12[NH2+][CH+]O[C@H]1[C@H]2O,-10878.591796875
C[C@H]([C@@H](C)O)[NH+]1CC1,-9965.53125
C#C[C@]1(C)C[C@@H](OC)C1,-10531.6484375
NC(=[NH2+])c1nc(O)n[nH]1,-12686.2568359375
O=CC#CCC[C@H]1CO1,-11476.9619140625
C[C@@]12O[C@]1(C#N)[C@H]1N[C@H]12,-11339.9599609375
CO[C@@H]1[C@@H]2[NH2+]C(N)O[C@@H]21,-12384.439453125
Cc1cc(NO)cn[nH+]1,-11810.5341796875
CCCC[C@H](C#N)OC,-11002.9248046875
CC(C)[C@]1(O)[C@H](O)[C@@H]1C,-11575.8017578125
CC1=CNC(=O)[C@@]12CO2,-11915.8935546875
CC(=O)c1nc(C)c[nH]1,-11376.5205078125
O[C@]12C[N@H+](C1)[C@H]2C1CC1,-10967.3984375
O=C1OCC[C@@]12CO2,-11420.2880859375
C[C@@H]1[C@H](C)[C@@]1(C)C=O,-9496.9990234375
CC[C@@H]1C(=O)[C@@H]2C[N@H+]12,-9900.2802734375
O=Cn1ncc(CO)n1,-12789.458984375
C#CCOC(=O)N(C)C,-11947.779296875
C[C@H]1CC=CN1C=O,-9902.1474609375
CC[C@@]1(C)O[C@H]1CC=O,-11543.521484375
O=C1[C@H]2N[C@H]3[C@@H]1[C@@]23O,-10844.4423828125
c1cc2n(c1)C[C@@H]1CN21,-10364.0234375
O=C[C@H]1CNCC(=O)O1,-12926.568359375
N#CCc1ncc(N)o1,-11779.8671875
C[N@@H+]1[C@H](C2CC2)[C@@H]1C#N,-10395.4970703125
C#CC[C@@H]1C(=O)N[C@@H]1C,-10937.0771484375
C[C@H]1[C@H]2[C@H]3[C@@H]([N@H+]21)[C@]3(C)O,-10968.171875
CC([NH-])OCC(=O)C#N,-12352.6357421875
C[C@H]1CC(=O)CCO1,-10475.501953125
CCOC(CC)CC,-9562.1865234375
C[C@H]1NC[C@@H](C#N)C1=O,-11375.1875
CCC1=C[C@@H]2O[C@H]1C2=O,-11477.6435546875
C[C@@]1(O)CC=C[C@H]2O[C@H]21,-11510.751953125
O=C1[C@H]2[C@H]3O[C@@H]1[C@H]32,-9338.5498046875
C[C@H]1OCC[C@]1(C)C#N,-10970.75390625
CC1=CC[C@H]2CO[C@H]2C1,-10533.0966796875
COC1NC2(CC2)C[NH2+]1,-11406.935546875
C[C@]12CC([NH-])OC[C@H]1N2,-11406.9814453125
CC1[NH2+][C@H]2C[C@@H](O)[C@H]2O1,-11948.212890625
CC(=O)Oc1cnco1,-12894.673828125
C[C@]12N[C@H]1[C@@H](O)C21CC1,-10968.4560546875
C[C@H]1C=CC=C[C@H]2C[C@@H]12,-9522.6044921875
CCC(=O)CCNC=O,-11981.9287109375
CC[C@H]1C[C@H]2C(=O)C[C@@H]12,-10533.00390625
C[C@@H]1C[N@@H+]2[C@@H]3C[C@H]1[C@@]32C,-9956.5078125
C#C[C@@]12CC(=O)[C@@H]1[N@@H+]2C,-10902.796875
C[C@]12CCC[C@H](C1)OC2,-10566.6279296875
C/N=C(\N)C1=NCCO1,-11844.5146484375
C[C@@]12[C@@H]3CC[C@H]4[C@@H]3[N@@H+]1[C@H]42,-9958.5517578125
ONc1cc[nH+]nc1,-10741.2392578125
C1=C[C@@H]2CC[C@@H](C2)OC1,-10533.3671875
C[C@H]1CC[C@H]2O[C@H]2[C@H]1O,-11543.634765625
C[C@@H]1C(CO)=CC[C@@H]1C,-10566.076171875
C[NH2+]C1O[C@H]2C[C@@H](C)[C@@H]12,-10969.599609375
C[C@H]1CCCCC(=O)C1,-10566.9091796875
COCC1(C)CC(=O)C1,-11543.587890625
CC1(C)[C@H]2[C@@H]3C=C[C@H]2[C@@H]31,-9521.07421875
O=C[C@]1(CO)O[C@H]2C[C@H]21,-12487.4521484375
C#Cc1n[nH]c(O)c1N,-11778.1142578125
NC(=O)COCC=O,-11890.0517578125
CCc1cc(O)c[nH]1,-9901.99609375
C#C[C@H](O)[C@@H]1O[C@@H]1CC,-11509.1494140625
CC[C@]1(O)C(=O)[C@@H]2N[C@@H]21,-11946.9111328125
O=C1O[C@@H]2[C@@H]3N[C@H]1[C@]23O,-12892.455078125
CO[C@@]1(CC=O)C[C@H]1O,-12520.609375
CC1(C)C[C@H](C#N)O1,-9901.1689453125
CCO[C@H](C#N)CC=O,-11948.1552734375
C#CC1=CC[C@]2(CO2)C1,-10466.755859375
[NH-]C1OCC2(CCC2)O1,-11948.34375
CN1CCC2(CC2)C1=O,-10971.1689453125
C[C@@]12O[C@H]3C[C@@H]1[C@]2(O)C3,-11510.9755859375
CC1(C)CC(=O)C([NH-])N1,-11408.291015625
Cn1cc(O)c(N)c1O,-12385.2373046875
COC[C@H]1CC=C(C)C1,-10566.001953125
CCc1noc(C=O)n1,-12352.6474609375
[NH-]C1Cn2nccc2N1,-11238.5517578125
CC(C)[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3[C@@H]21,-9989.4912109375
OC[C@]12C[C@@H]3C[C@H]1[N@@H+]3C2,-10968.3857421875
N#C[C@@H]1N[C@]1(C#N)C=O,-11745.708984375
Cc1nc(NC=O)no1,-12790.189453125
CC(=O)[C@@]1(O)C[N@H+]2C[C@H]21,-11946.89453125
Nc1ncc(F)cc1F,-13661.3681640625
c1cc2n[nH+]ccc2[nH]1,-10769.265625
Nc1onnc1CCO,-12821.4111328125
O=C1N[C@@H]2[C@H](O)[C@]12CO,-12925.1484375
O=C1C[C@@]2(CO)CC[C@@H]12,-11510.54296875
CC[C@H](C(N)=O)C1CC1,-11003.36328125
O[C@H]1[C@H]2C[C@@H]1[C@@H](O)[C@H]2O,-12520.76171875
O=C1[C@H]2CC[C@H]3O[C@@H]1[C@@H]23,-11478.1142578125
C[C@]1(C(=O)[O-])[C@H]([NH3+])[C@@H]1N,-12416.228515625
C[C@H]1N[C@]1(C)C(=O)CO,-11980.171875
CC(=O)CC(C)(C)CO,-11576.767578125
C[C@@H]1[C@@H]2C(=O)[C@@H](C)[C@H]12,-9463.9736328125
Nc1c[nH]c(N)c1,-8728.6357421875
N#CC[C@@]12O[C@H]3C[C@@H]1[C@H]32,-10903.203125
[CH+]1[NH2+]C[C@H](C[NH+]2CC2)O1,-11406.388671875
CC[C@H]1O[C@H]2[NH2+]CC[C@H]21,-10969.685546875
CO[C@H]1CO[C@@]12C[C@H]2O,-12519.734375
CC(C)(C#N)CC1CC1,-9992.40625
O=CC(C=O)(C=O)CO,-13466.8515625
C#CCOc1cc[nH]n1,-11340.904296875
C[C@@H](O)[C@]12CC(=O)[C@H]1O2,-12488.04296875
[NH-]c1[nH+]cnc(F)c1N,-12903.3466796875
c1cc2no[cH+]nc2[nH]1,-11745.796875
C#C[C@]12N[C@@H]3[C@H]1[C@@H](O)[C@@H]32,-10900.923828125
C[C@H]1OCCC[C@@]12CN2,-11002.322265625
C1C[C@@H]2C[C@H](C1)[C@@]21CO1,-10532.5654296875
C#CC1=C[C@@]2(C)C[N@H+]2C1,-9925.6923828125
C[C@H]1CCOCO/C=N\1,-11980.5205078125
N#CC1(C=O)CC=CC1,-10905.5810546875
O=C[C@@]12C[N@@H+]1C[C@@H]2O,-10877.5869140625
C[C@H]1CCC(=O)OC=N1,-11949.087890625
C1O[C@@]23[C@@H]4[C@H]5[C@@H]4[C@@]12C[C@H]53,-10464.064453125
N#C[C@@H]1NC=NCC1=O,-11779.3916015625
C[N@H+]1C[C@@]12CCOC2,-9932.8203125
C[C@H]1O[C@H]2CC[C@@]2(C)O1,-11543.7431640625
Cc1cc(=O)oc(O)n1,-12895.48046875
Cc1c(O)n[nH]c1N,-10775.6328125
CC[C@@]1(C)O[C@H]2C[C@@H]1C2,-10565.3623046875
CC#C[C@]12CC[C@H]1[C@H]2O,-10498.9052734375
CNc1[nH+]cc(C#N)o1,-11779.4609375
C[C@H]1C[C@@]12CCC[C@H]2O,-10565.8046875
C[C@H]1COC(=O)[C@@H](O)C1,-12522.7294921875
C[C@H]1N[C@H]1c1nnon1,-12246.1298828125
C#C[C@]1(C)[C@H]2CC[N@H+]21,-8888.1826171875
O[C@@]12C[C@H]3C[C@@H](C1)[C@H]3C2,-10533.4912109375
N#C[C@]1(N)[C@@H]2CO[C@H]1C2,-11373.76171875
CN(C=N)C(=O)O[CH+][NH-],-12823.00390625
Cn1ccc(=O)c(O)n1,-12353.119140625
C[C@H]1C[C@@H]2CO[C@@H](C2)O1,-11544.318359375
CC1(C)OCC(=O)CO1,-12522.0009765625
CC1(C)O[C@H]1[C@H]1CCO1,-11542.7041015625
[CH-]1CC[N@H+]2[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@H]42,-9923.90625
C[C@H]1O[C@@]12CN[C@H]2C=O,-11946.8583984375
C1[C@@H]2[C@H]1[C@H]1C[C@@H]2[C@]12CO2,-10498.66015625
O=C[C@@H]1[C@H](O)CC[C@@H]1O,-12521.6748046875
O=[N+]([O-])c1cnccn1,-12755.4853515625
CC[C@H]1CC([NH-])O1,-8864.9248046875
C[C@@](O)(C=O)[C@H]1CN1,-10910.7822265625
CNC(=O)[C@H]1C[C@H]2C[C@H]21,-10969.998046875
C[C@@H](O)c1conc1N,-12384.6455078125
C[C@H]1C(=O)NC[C@]1(C)O,-11982.0068359375
CC[C@H]1C[C@]1(C)C=O,-9496.9716796875
CC(C)[C@@]12C[C@H](C)[C@@H]1C2,-9587.455078125
C[C@]12C[C@@]1(C#N)CCO2,-10937.7685546875
Cc1cc(F)ncc1F,-13224.6865234375
N#C[C@@]1(O)C(=O)C[C@@H]1O,-12893.1103515625
OC[C@H]1[C@@H]2C[C@H]1OCO2,-12520.494140625
CC1=C(CO)CO[C@@H]1C,-11543.7900390625
OCc1n[nH]nc1CO,-12821.74609375
O[C@H]1CC[C@H]2N[C@@H]12,-8864.267578125
CC#CCN[C@@H](C)C=O,-10969.20703125
CC(=O)C1CCCCC1,-10567.1044921875
N#C[C@]1(CN)O[C@H]2C[C@H]21,-11373.0126953125
CCC[C@H]1C[N@H+]1CC#N,-10428.6083984375
C[C@H]1C[C@H]2OC[C@@]2(O)C1,-11543.505859375
C[C@]12C[C@@H]3[C@H]1C(=O)O[C@@H]32,-11478.3671875
CCOC[C@@]12CC[N@@H+]1C2,-11001.2177734375
C[C@@]1(CO)CCCC1=O,-11544.6484375
C[C@@H]1[C@H](C)[C@H](O)[C@@H]1CO,-11575.80078125
C[C@]12CC(NO)C[C@H]1N2,-11405.8408203125
CC1(C)C[C@@]12C[C@H]1C[C@H]12,-9554.2158203125
OCC[C@]12O[C@H]1[C@H]1O[C@H]12,-12485.8291015625
C#C[C@H](C)CC#CC,-8452.12109375
C[C@@]12OC[C@H]3CC[C@@H]1[C@H]32,-10533.3759765625
C[C@H]1[C@@H](O)c2ccnn21,-11373.9326171875
O=C[C@H](O)C1CCC1,-10474.4892578125
CC(C)C(=O)N(C)C=O,-11982.20703125
CCO[C@H]1C[C@H]1CC#N,-10969.87109375
C[C@@H]1C(=O)C[N@H+]1CC=O,-11947.7900390625
Cc1cn2c(n1)CC=C2,-10365.3037109375
C[N@H+]1[C@H]2CC(=O)[C@]21C,-9900.31640625
CC#CC[C@H]1C[C@H]2O[C@@H]12,-10498.6435546875
CC(C)n1cnc(N)c1,-10867.212890625
CC1=NC[C@H](C)[C@H](C)O1,-11003.6708984375
C#CC(=O)C[C@H](O)C#N,-11881.9638671875
C#C[C@@]1(C=O)C[N@@H+]1CC,-10935.751953125
N#C[C@H]1OC[C@H]1C1CC1,-10936.6123046875
Oc1cn[nH]c1,-8200.216796875
Nc1n[nH]nc1CC=O,-12248.7314453125
CC(C)OC(=O)C=O,-11453.53125
O=CN[C@@H]1C[C@@H]1O,-9842.51953125
O=C[C@H]1C[C@@]2(CO1)CO2,-12488.3154296875
C[C@@]1(C=O)OC[C@@]12CN2,-11946.802734375
C[C@@H](O)[C@@]1([C@H]2CN2)CN1,-11437.9462890625
[NH-][CH+]OC[C@@H]1OC[C@@H]1O,-12957.3671875
[NH-][CH+]OCC#CCC=O,-11914.2783203125
O=C[C@H]1C[C@@]12CC(=O)O2,-12456.5927734375
CC#CC#CCC1CC1,-9488.44140625
Nc1cc(O)ncn1,-10744.5439453125
CC[C@H]1O[C@@H](C)C=C1C,-10566.3857421875
OC[C@H]1[C@H]2C[C@@H]1[N@H+]1C[C@@H]21,-10968.01171875
C1OCC2=C1[C@H]1C[C@@H]2C1,-10499.2197265625
C[C@H]1NCC(=O)C=C1N,-11407.86328125
O=C[C@H]1CCOCO1,-11452.6142578125
ONC1C=CNC12CC2,-11373.1328125
O=c1occ2n1C=CC2,-11884.1875
CC[C@H]1[C@H]2CC[C@@H]12,-7449.1318359375
CC(C)[C@@]1(C)CCC1=O,-10566.220703125
Nc1[nH]c(O)nc1C=O,-12790.61328125
c1cc(N2CC2)ncn1,-10801.5517578125
N#CCC1CCCC1,-8924.205078125
C[C@]12CC(=O)[C@@]1(C)C2,-9464.2265625
C[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,-8451.7080078125
C[C@]12C[C@H](C[C@H]1C=O)C2,-10533.2783203125
C#C[C@@H](CC)NC=O,-9900.8134765625
CO[C@]1(C)C=CCOC1,-11543.3134765625
CCc1n[nH]nc1CC,-10866.736328125
N#C[C@]1([C@H](O)CO)CN1,-12384.12890625
c1nc2c(o1)C[C@H]1O[C@@H]21,-11882.69140625
C[C@@H](C#CC=O)[NH+](C)C,-10968.845703125
CCc1nnoc1N,-10774.677734375
N#C[C@@H]1C(=O)C[C@@H]1C=O,-11883.1123046875
CC[C@@]1(NC)COC1[NH-],-11439.3193359375
COC[C@]1(O)[C@H](O)[C@@H]1O,-13530.529296875
CO[C@@H](C)[C@@H](C)C1CC1,-10597.849609375
Cc1ncn(C)c1C#N,-10802.5810546875
C[C@]12C[C@@]3(CO3)[C@H](C1)C2,-10532.46484375
O=C1C=CC[C@@H]1O,-9373.7294921875
C[C@@H]1[C@@H]2C[C@H]1OC[C@@H]2C,-10565.53125
O=CNCCC1CC1,-9934.0224609375
C#CCc1coc(=O)o1,-12423.8525390625
CC[C@@](N)(C#N)C1CC1,-10428.962890625
O=C1/C=C\C=C/CCC1,-10501.3056640625
C#C[C@@H]1[C@@H]2O[C@H]3[C@@H]2[C@@H]13,-9395.69140625
O=C1N[C@@H]2C[C@H](O)[C@H]1C2,-11949.1171875
N#C[C@@]12C[C@H]3O[C@@H]1[C@]32O,-11880.83984375
CC[C@H]1[C@@H](CO)[C@H]1CO,-11575.6318359375
N#Cc1cncc(=O)o1,-12288.1923828125
N#C[C@@H]1[C@@H]2CNC[C@H]1O2,-11373.9296875
CNC1=CC([NH2+]C)OC1,-11407.5146484375
C#CC(=N)N1C=NCC1,-10800.1630859375
CCC[C@H]1C[C@H]1CC,-8551.49609375
CC[C@H]1C[C@@](C)(O)CO1,-11576.6513671875
CC[C@@]1(C)C[C@@H](O)CO1,-11576.6123046875
CC[C@@]1(C)C[C@]1(C)CC,-9620.525390625
C[N@H+]1C[C@H]1[C@H]1C[C@]1(C)O,-11001.2451171875
CC[C@@]12C=C[C@@H](CC1)O2,-10533.3583984375
Cn1cc(C=O)cn1,-10306.294921875
CC1(C)O[C@H]1CCC=O,-11543.59375
CC(C)[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@H]42,-9519.6748046875
C[C@H]1N=C(N)COC1=O,-12386.19921875
COCCCC#N,-8864.7958984375
O=C[C@@H]1NC[C@@]1(O)C=O,-12925.294921875
O=C1C[C@H]2C[N@H+]2C1,-8831.9736328125
C[C@]12[C@H](C#N)[C@@H]3[C@H]1C[C@@H]32,-9925.462890625
CCC#C[C@H](C)OCC,-10564.94140625
CC1[NH2+][C@@H](CO)[C@@H](C)O1,-11981.3046875
O=C1O[C@H]2CCO[C@@H]1C2,-12490.072265625
C#C[C@H](OC)C(=O)CO,-12487.4521484375
O=C1[C@@H]2[C@@H]3[C@H]1C[C@@]32O,-10408.2431640625
C#C[C@@]12CCC[C@@H]1C2,-8452.859375
CC#CC#CC(=O)C=O,-11412.0927734375
C[C@@]12[C@@H]([C@@H]3N[C@@H]31)[C@H]2C#N,-10361.751953125
C[C@@]1(CCO)C[N@H+]2C[C@H]21,-11001.1435546875
O=CC[C@@H]1[C@@H]2[C@@H]3C[C@@H]3[C@H]12,-10498.2470703125
CCc1c(C)c[nH]c1O,-10971.208984375
O=CCC1=CCCC1=O,-11479.681640625
CC(C)C[C@@]12CO[C@@H]1C2,-10564.6494140625
[NH-]C1Cn2cccc2O1,-11342.837890625
O=Cc1cc(O)n[nH]1,-11284.2177734375
Nc1connc1=O,-11719.2841796875
C[C@]12C[C@H]1C[N@H+]1C[C@]12C,-9991.3955078125
C#CC(C)(C#C)C=O,-9396.8603515625
COC(=O)C#CCC#N,-11882.669921875
CC[C@@H](C)/N=C/NC=O,-11440.6005859375
C[C@H]1O[C@H]1[C@@H](O)C=O,-11451.99609375
N#CCC1=CCC(=O)N1,-11343.4033203125
CC1(C)OCC[C@H]2O[C@H]21,-11543.451171875
N#CC1(OC=O)COC1,-12892.9208984375
C#C[C@@]12C[C@]1(O)CCO2,-11476.751953125
C[C@]12C[C@@H]3[C@H](CO1)[C@@H]3C2,-10533.5478515625
CO[C@@]12C[C@H]3[C@@H]1C[C@]32O,-11508.638671875
C[C@]1(CO)[C@@H]2N[C@H]1[C@@H]2O,-11978.0966796875
O[C@H]1C[C@H]2OCC[C@@]12O,-12521.0654296875
CC1(C)COCO[C@@H]1[NH-],-11981.0478515625
CC1(C)OC=NC[C@H]1O,-11981.0986328125
C#C[CH+]1C=C([NH-])C=CO1,-10871.826171875
CC#C[C@H]1CCNC1=O,-10938.0224609375
O=CCNC(=O)CO,-11890.2109375
C[C@@H]1[C@H](O)[C@H](C)[N@@H+]2C[C@H]12,-11002.28515625
CO[C@H]1C[C@H]2[C@@H](CO)[C@H]21,-11542.1201171875
C1C[C@@]23N[C@H]4[C@@H]2N[C@]43C1,-10393.1728515625
O=C1[C@@H]2C=CC[C@@]1(O)C2,-11478.6123046875
CC1=NCCCO1,-8865.408203125
CC#C[C@@H](C)C(C)C,-8518.5654296875
C[C@]1(O)[C@H](CO)[C@@H]2N[C@@H]21,-11979.0
C[C@]12NC([NH-])O[C@H]1[C@H]2O,-12384.7724609375
CCNC(=O)C#CC#N,-11342.0771484375
CO[CH+][NH2+][C@@H](C)CC#N,-11407.3369140625
C[C@@]12[C@H]3[C@H]4C(=O)[C@@H]1[N@H+]4[C@H]32,-10902.556640625
CNc1ncc(N)cn1,-11271.97265625
CC1=C[C@@]2(C#N)N[C@H]2C1,-10363.9541015625
CC(C)[C@H]1[C@@H](CO)[N@H+]1C,-11034.23828125
CC#CC#C[C@@H](O)C=O,-11444.4248046875
C#C[C@H](C#N)CCC#N,-10330.8310546875
C1=NCc2nn[nH]c2N1,-11674.82421875
C[C@H](C#N)NC(=N)C#N,-11238.3955078125
COC(=O)NC1CCC1,-11981.4365234375
Cc1ccc(O)[nH]1,-8833.0546875
O=C[C@]12C[C@@H]3[C@H]1C[C@@H]32,-9429.5361328125
CN1C[C@H]2CC(=O)C=C21,-10937.4609375
Nc1cc(O)nc(F)c1,-13008.2890625
CC[C@@H]1O[C@H](CC)[C@@H]1C,-10598.349609375
O=CNCc1ncon1,-12789.8232421875
