smiles,epsilon_HOMO
C[C@@]1(C(=O)CC=O)CN1,-6.617809295654297
C[C@H]1C[C@@H]2[C@H]1C(=O)[C@@H]2O,-6.514405727386475
CC[C@@H]1CC[C@@H]1CC,-7.572928428649902
O[C@H]1[C@H]2C=C[C@@H]1[C@H]1N[C@@H]21,-6.3783488273620605
c1ccnccocc1,-5.831399917602539
c1nc(CC2CC2)no1,-7.806946754455566
C[C@@]12CO[C@]1([C@H]1CO1)C2,-6.2939934730529785
CC[C@H]1C[C@@H](O)[C@H]1C,-6.819173336029053
C[C@@]12[C@H]3[NH2+][CH+][N@@H+]1[C@@H]2[C@H]3O,-6.489915370941162
OC1=C(O)N2CC[C@@H]2N1,-4.808251857757568
O=C1C[C@]2(CO)C[C@]12O,-6.645020484924316
O[C@]12CC[NH2+][C@H]1NC2,-6.2069172859191895
N#Cc1ncccc1F,-7.597418785095215
O=CN1C=CC=CCC1,-5.635478019714356
C#C[C@@H](C#CC)COC,-6.772913932800293
CC#CCC(=O)COC,-6.508963584899902
C#CCO[CH+][NH2+]C1CC1,-6.342973709106445
CCn1cc(C)c(C)c1,-5.221864700317383
Nc1c(C=O)coc1O,-5.6191511154174805
CCOC(=O)C([NH-])OC,-7.194690704345703
C[C@@H]1[C@H]2C(=O)NC(=O)[C@@H]12,-7.012373924255371
C1C[C@]23CC[C@]12[C@@H]1N[C@@H]13,-5.7361602783203125
CC1(C)OCC(=O)[C@H]1O,-6.987883567810059
NC(=O)N(C=O)CC=O,-7.227344036102295
C#C[C@@H]1C[C@]1(C)C(C)=O,-6.538896083831787
O[C@@]12CCC[C@]1(O)CC2,-6.552501678466797
O=C1C[C@]23C[C@](O)(C2)[C@H]13,-6.552501678466797
ONC1[C@H]2CO[C@@H]1CN2,-6.283109188079834
C1=C2CC[C@H]3N[C@@]23CC1,-5.899428367614746
C[C@@]12N[C@]1(C)C[C@]21CN1,-5.834120750427246
C[N@@H+]1[C@H]2[C@@H]3C[C@@]2(C)[C@@]31C,-5.466767311096191
O=COC[C@H](O)[C@H]1CO1,-7.575649738311768
C[C@@]1(CC#N)C[C@H]2N[C@H]21,-6.593318939208984
CO[CH+]Nc1ncco1,-5.888543605804443
COc1ccc(OC)o1,-5.183769226074219
CO[C@H]1[C@@H](C)[C@H]2OC[C@H]21,-6.4273295402526855
O=C[C@H]1CCCCC1=O,-6.593318939208984
C#C[C@]12CO[C@H](C1)C2,-6.645020484924316
C[C@@H](O)[C@]12O[C@H]1C[C@H]2O,-6.930739879608154
CC1(C)OC([NH-])C12CC2,-6.8354997634887695
C#C[C@@H](CC)CC(C)C,-7.004210948944092
[NH-]C1=NC(F)=NC(N)O1,-6.729375839233398
C[C@H]1[C@H]2[C@H]3C[CH-][C@@H]1[C@@]23O,-5.6708526611328125
N#C[C@]1(N)C=CNC1=O,-6.688558578491211
OCCCC[NH+]1CC1,-6.277666568756104
CC1=C[C@H]2N[C@H]2[C@H]2N[C@@H]12,-6.1579365730285645
CN(C)c1nc(N)n[nH]1,-5.088529109954834
O=C1Cc2onnc2N1,-6.514405727386475
N#C[C@H]1C[C@H](CO)O1,-7.472246646881103
CC(=O)CCNC(N)=O,-6.492636680603027
c1cc2c(o1)C1CN2C1,-5.412344455718994
[NH-]C1C[C@H]2[C@H]3[C@H](C[N@H+]32)O1,-6.772913932800293
C[C@H]1O[C@@H]2C[C@H]1[C@]2(C)O,-6.381070137023926
C[C@@H](CO)CC1COC1,-6.579712867736816
C[C@H]1C[N@H+]1C1(C#N)CC1,-6.351137638092041
[NH-]C1O[C@H]2COC[C@@H]1C2,-7.001489162445068
CCCNC(=O)CCC,-6.508963584899902
CC(=O)NC1=NCCO1,-6.408281326293945
O=C1O[C@@H]2[C@@H]3CO[C@]12C3,-7.085844993591309
C[C@]12C=CC[C@H](C1)C2=O,-6.019158840179443
O=C1N[C@@H]2[C@H](O)[C@@H]2O1,-6.895365238189697
C[C@]12O[C@H]3[C@@H]4[C@H]3[C@H]1C[C@@H]42,-6.39195442199707
C[C@]1(OC=O)[C@@H]2OC[C@@H]21,-6.82733678817749
N#C[C@@H]1[C@@H]2N[C@H]3[C@@H]2[C@@H]13,-6.367464065551758
C[N@@H+]1[C@]2(C)COC[C@]12C,-5.904870510101318
Cc1cc(OC=O)[nH]n1,-6.726654529571533
C#CC#C[C@]1(CO)CN1,-6.631414413452148
O[C@@]12C[C@H]3[C@@H]1C1(CC1)[C@H]32,-6.664068222045898
COCC[C@H]1C[C@@H](C)C1,-6.7810773849487305
O=CC(=O)[C@H]1[C@H]2C[C@@H]1C2,-6.691279888153076
C#C[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4C[C@H]32,-6.030043125152588
C#C[C@H](CO)CCCC,-7.023258686065674
N#C[C@@H]1COC(=O)C1,-7.858648300170898
C#C[C@@H]1[C@H](CO)C1(C)C,-6.669510841369629
N#C[C@@]12[C@H]3[C@H](O)[C@@H]1O[C@H]32,-7.281766891479492
C#C[C@@H]1[C@@H]2[C@H]3CO[C@@H]2[C@@H]13,-6.500800132751465
O=C[C@@H]1[C@@H]2C=CC[C@]12O,-6.291272163391113
O=C1O[C@@H](C2CC2)[C@@H]1O,-7.09945011138916
C#Cc1[nH]nnc1C,-6.585155487060547
CC#C[C@H]1C[C@@H](O)[C@H]1O,-6.683116436004639
O=C1N2C[C@H]2C12COC2,-6.838221549987793
CCC[C@@]1(CO)N[C@H]1C,-6.53073263168335
COC(=O)[C@H]1N[C@H]2C[C@H]21,-5.970178127288818
Nc1noc(N2CC2)n1,-6.122561454772949
C[C@]12O[C@H]3[C@H]([C@H]31)[C@H]2O,-6.446377277374268
c1onc2c1OCCN2,-5.926640033721924
C1=N[C@]23CN[C@@]2(CO1)C3,-6.04909086227417
CC(=O)OC1(C=O)CC1,-6.996047019958496
Cc1n[nH]c(C=O)c1N,-5.845005512237549
CC1=CC(=O)O[C@H]2C[C@@H]12,-6.914412975311279
CC[C@H]1OC([NH2+]C)[C@H]1N,-6.508963584899902
C#CCc1ncccn1,-6.8627119064331055
C#C[C@H](O)[C@H](C)C(N)=O,-6.5633864402771
O=C1C[C@@H]2N[C@H]1[C@H]1N[C@H]12,-5.942966461181641
N#CC1(C#N)C[C@H]2C[C@H]21,-8.310358047485352
CN(C)c1ccn[nH]1,-5.164721012115479
C1=N[C@H]2[C@@H]3C[C@H]2[C@@H]3CO1,-6.508963584899902
CCCOC[C@@H](O)C#N,-7.434150695800781
NC(=O)C#CCC1CC1,-6.762029647827148
N#C[C@H]1[C@H]2NCCN[C@@H]12,-6.04909086227417
C1=Nc2cc[nH]c2CO1,-5.194653511047363
C[C@@H]1CC(=O)[C@H](O)C1,-6.802846431732178
N#CCC(C#N)CC#N,-9.379764556884766
CC(=O)[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-6.225965023040772
CC[C@@]1(COC)N[C@H]1C,-6.342973709106445
C#C[C@H]1C(C)=C[C@H]2N[C@H]21,-6.2069172859191895
CCO[C@@H](C)CO,-6.881759643554688
CCCCN1CCC1=O,-6.479031085968018
C1C[C@@H]2CC[C@H](C1)O2,-6.47086763381958
O[C@H]1C[C@]23CO[C@]2(C1)C3,-6.00283145904541
OC[C@H]1CC[C@H]2C[C@@]12O,-6.8844804763793945
[NH-]C1O[C@H]2[C@H]3O[C@H]3[C@@H]12,-7.19741153717041
CO[C@H]1CN[C@H]1C(N)=O,-6.155215263366699
C[N@@H+]1[C@H]2[C@@H]3N[C@@]2(C=O)[C@@H]31,-6.106235027313232
O=C[C@H]1CC=C[C@@]12CN2,-6.468146324157715
CC(=O)[C@H]1[C@@H]2C[C@H](C)[N@@H+]21,-6.375627517700195
Nc1nncc(F)c1F,-6.555222511291504
ON[C@@H]1CC[C@@]12C[C@H]2O,-6.299435615539551
C[C@H]1C[C@@H](O)C=C1C#N,-7.254555702209473
NC1=CC(=O)NCC1,-5.828679084777832
O[C@]12C[C@H](C1)[C@H]1CC[C@H]12,-6.8354997634887695
C[C@H]1C[C@H]2OCC[C@@]12C,-6.495357990264893
N#C[C@@]12COCO[C@@H]1C2,-7.52122688293457
C#C[C@@H]1COC(C)[NH2+]1,-6.854547500610352
O[C@H]1C[C@H]2CC[N@@H+]3[C@H]2[C@H]13,-5.975620269775391
O[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-5.888543605804443
CNC[C@@H](C#N)C(N)=O,-6.372906684875488
C[C@@H](O)C[C@@H](O)C=O,-6.713048934936523
CN(C=O)c1cn[nH]n1,-6.400117874145508
Cc1cncc(F)c1F,-7.088566303253174
COC[C@H]1OC[C@H]2N[C@H]21,-6.508963584899902
NC(=O)[C@@H](CO)C1CC1,-6.538896083831787
Cc1c(N)c[nH]c1N,-4.604166507720947
O=COC1CCCC1,-7.447756290435791
C[C@@](C=O)(CO)CC=O,-6.857269287109375
C[C@H]1COCCOCO1,-6.764750480651856
CC[C@H](C(N)=O)[C@H]1CN1,-6.405560493469238
O=CC[C@@]12CC(=O)N1C2,-7.023258686065674
C1C[C@H](C[C@H]2CO2)CO1,-6.552501678466797
O[C@@H]1C=C[C@@H]2C[N@@H+]2CC1,-6.11439847946167
CCCC(C)(C)CC#N,-8.432807922363281
[NH-]C1=NC=NN=CN1,-6.783798694610596
CN1C(=O)C(N)=CC1[NH-],-6.043648719787598
Cc1cn[nH]c(=O)c1,-6.446377277374268
CCO[C@H]1C[C@H]2C[C@H]21,-6.568828582763672
C[C@H]1CO[C@@]12COC2=O,-6.952508926391602
C[C@H]1C[C@@H](O)C(=O)CN1,-6.1443305015563965
O=C1CNC[C@H](O)CO1,-6.2749457359313965
N#Cc1c[nH]nc1CO,-7.194690704345703
C[C@@]12C[C@]1(O)CCC2=O,-6.370185375213623
C#CC(O)(C#C)[C@@H](C)O,-7.227344036102295
C#CCOC(=O)N1CC1,-7.123940467834473
C[C@H]1[C@H]2C=CCC=C[C@@H]12,-6.225965023040772
C1C[C@@]23CO[C@@H](C2)O[C@@H]13,-6.702164173126221
C1=C[C@H]2CO[C@@H]1[C@@H]1N[C@@H]12,-6.3103203773498535
O=C1N[CH+][C@H]2[C@H]3C[C@H]3[C@@H]12,-5.659968376159668
CNC(=O)C#CCC#N,-7.19741153717041
CNC1(C=O)C23CC12O3,-6.125282764434815
C[C@H]1[C@H]2[C@H]3C[C@H]3[C@]21C=O,-5.970178127288818
C[C@H]1OC[C@]2(O)C[C@H]1C2,-6.664068222045898
CC(=O)c1cc(N)co1,-5.733438968658447
CN(C=O)CC(=O)C=O,-6.734817981719971
COCC[C@@H](O)C=O,-6.979720592498779
CC1=CCC=C[C@H]2C[C@@H]12,-5.790582656860352
C#C[C@]1(C)C[C@@H](CO)O1,-6.922576904296875
O=C1CC/C=C\CCC1,-6.4273295402526855
O=C[C@]12NC[C@H]1CC2=O,-6.247734069824219
OCCC[C@H]1[C@H]2CC[N@H+]21,-6.103513717651367
[NH-][C@H]1COCC(=O)CO1,-6.824615955352783
O=C[C@@H]1[C@@H]2CC=C[C@]12O,-6.304878234863281
O[C@H]1[C@H]2C[C@@H]1[C@@]21CCO1,-6.329368591308594
O=C[C@H](O)[C@]12C[C@H]1CO2,-6.560665130615234
CCC1(C(C)(C)O)CC1,-6.933460712432861
CC[C@@]12C[C@H]3C[C@@H]1[C@@H]2C3,-6.783798694610596
C#CC#C[C@H](C)[NH+]1CC1,-6.503520965576172
C#CCO[CH+][NH2+]C,-6.8980865478515625
O=C1C=C[C@@H]2O[C@@H]2C1,-6.723933219909668
N#C[C@@]12C[C@@H](CN1)[C@@H]2N,-6.440935134887695
C#C[C@@H]1[C@@H]2OCC[C@]12O,-6.119840621948242
CCCc1cnno1,-7.287209033966064
C[C@]12C=C[C@H](OC1)OC2,-6.48447322845459
CCC(=O)N(C)C(C)=O,-6.3620219230651855
C[C@H]1[C@H]2C[C@H]2[C@]1(C)O,-6.560665130615234
Cc1oc(CO)nc1O,-5.793303966522217
C[C@@]1(C=O)CO[C@H]1CO,-6.90625
C1COCC2(C1)COC2,-6.639578342437744
C[C@H]1[C@@](C)(O)[C@]1(N)C#N,-6.764750480651856
CC1=CCC[C@]1(N)C#N,-6.865432262420654
CC[NH2+]C1OC[C@H]2O[C@@H]12,-6.783798694610596
C[NH2+]C1O[C@@H](C)[C@H]2N[C@@H]12,-6.413723468780518
CC(=O)[C@H]1[C@@H](O)[C@H]1CO,-6.87359619140625
O=CC(=O)c1cc[nH]n1,-6.528011322021484
C1=C[C@H]2O[C@]23CCC=C13,-6.12800407409668
C[C@H]1N[C@@H]2[C@H]1O[C@@H]2CO,-6.133446216583252
CC(=N)N(C=O)C(C)=N,-6.930739879608154
CC1(C)COC1,-6.598761081695557
N#CC[N@@H+]1C[C@H]2OC[C@H]21,-6.536174774169922
C[C@@]1(O)C=C[C@@H]2C[C@H]1O2,-6.3783488273620605
C[N@H+](CC#N)CCC=O,-6.756587028503418
O=C1CCCC12COC2,-6.617809295654297
N/C=N/c1nn[nH]n1,-6.141610145568848
C#Cc1[nH]ccc1OC,-5.015058517456055
[NH-]C1[C@@H](O)CCN1C=O,-7.102171897888184
CC[C@]12O[C@@H]3[C@H]1O[C@@H]32,-6.606924533843994
CC(C)CC1OCCO1,-6.846384525299072
C[C@@H]1[C@H](C=O)[C@@H]2N[C@H]12,-6.1769843101501465
C#C[C@]12C[C@H]1C[C@H]1C[C@H]12,-6.236849784851074
CCC[C@H]1CCO[C@H]1C,-6.457261562347412
[NH-]C1COC(=O)N1,-7.502179145812988
CC1=CC[C@H]2[C@@H](O)[C@@H]12,-5.964735984802246
ON[C@@H]1CO[C@H]2[C@@H](O)[C@H]21,-6.405560493469238
CC(=O)OCC#N,-8.011032104492188
CC1=CCCC(=O)[C@H]1O,-6.440935134887695
O=C1[C@@H]2CO[C@H]1[C@@H](O)C2,-6.266781806945801
Cc1cnc(O)nc1O,-6.459982872009277
CC[C@]12CC(=O)[C@@]1(O)C2,-6.353858470916748
C1C[C@]2(CC2)[C@]2(CC2)O1,-6.225965023040772
COc1nc(O)c(C)[nH]1,-4.761992454528809
C/N=C/N(C)C(=N)C=O,-6.334810733795166
CO[C@@H](C=O)C1COC1,-6.699442863464356
O[C@H]1[C@H]2C[C@H]2[C@H]2CO[C@@H]12,-6.74298095703125
C[C@H](C#CC1CC1)C=O,-6.400117874145508
C/N=C/NC(=N)C=O,-6.694001197814941
[CH+]1[NH2+][C@@H]2COC[C@H]3[C@@H]2[N@@H+]13,-6.745702266693115
O=C[C@@]12[C@H]3[C@H]4C[C@@H]1[N@@H+]2[C@H]43,-6.468146324157715
C[C@]1(CO)[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,-6.3103203773498535
N#C[C@]1(CO)CCCO1,-7.504899978637695
OC1(c2c[nH]cn2)CC1,-5.72527551651001
CCCCC[C@H]1CCO1,-6.538896083831787
C#CCC1(OC)COC1,-6.775634765625
CC[C@]12CC=C(C)[C@H]1O2,-6.2939934730529785
C#C[C@H]1[C@H]2[C@@H]3[C@H]2[N@H+](C)[C@H]13,-5.676295280456543
O=C1CN[C@H]2C[C@H]2NC1,-5.581055164337158
O=C1OC[C@H]2O[C@H]3[C@@H]1[C@H]32,-6.849106311798096
O[C@H]1Cc2conc2C1,-7.006931781768799
C#C[C@](O)(C#N)C=O,-8.089944839477539
C[C@@]12O[C@H]3[C@@H]([NH2+][C@H]1N)[C@H]32,-5.747044563293457
N#C[C@H]1[C@H]2C[N@@H+]1[C@H]1C[C@@H]21,-6.721211910247803
CO[C@@]1(C)CCCC1=O,-6.133446216583252
COCC1CCCCC1,-6.79468297958374
C[C@]12[C@H](O)[C@@H]3[C@@H]4[C@H]1[N@@H+]4[C@@H]32,-6.348416328430176
C[C@@]12[CH-][C@@H]3CO[C@@H]3[C@@H]1O2,-6.707606792449951
C[C@]12[C@@H]3C[N@H+]1C[C@@H]1[C@H]2[N@@H+]13,-5.581055164337158
CC1([C@H](C#N)CO)CC1,-7.4695258140563965
C[C@@]1(C[C@@H](O)C#N)CN1,-7.401497364044189
C1=C[C@H]2[C@H]3[C@@H]1[C@@H]1O[C@H]3[C@H]21,-5.967456817626953
CCC(CC)[C@@H](O)C=O,-7.32258415222168
C[C@H]1CC2(CC2)CO1,-6.519847869873047
C[C@@]1(C#N)[C@H]2[C@H]3O[C@@H]1[C@H]32,-6.944345474243164
C[C@H]1C[C@@]2(CCO)C[C@@H]12,-6.642299175262451
Nc1ncc(=O)oc1N,-5.60010290145874
CC1(C)C=CCCC1,-6.413723468780518
CCCOC(=O)[C@H]1CO1,-7.279046058654785
COCCCOC,-6.7974042892456055
C[NH+](C)C[C@@H](O)C(=O)[O-],-5.333431243896484
C#CCC1(C#N)CCC1,-7.461361885070801
CCC[C@H]1C[C@H]1[NH+]1CC1,-6.285830497741699
C[C@H]1C(=O)[C@H]2C[C@]1(C)O2,-6.201474666595459
O[C@H]1C[C@H]2[C@H]3O[C@@H](C1)[C@@H]23,-6.555222511291504
C#C[C@@H]1O[C@@H]1C(=O)OC,-7.319862365722656
C[C@H]1[C@H]2[C@@H](O)[C@H]3C[C@H]3[N@H+]21,-5.921197414398193
O=C[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[N@H+]23,-6.46542501449585
CC(=O)C1(C(C)=O)CN1,-6.623250961303711
C[C@@H](OC1CC1)C1CC1,-6.454540729522705
CCC[C@@H]1[C@@H]2[C@@H]3N[C@@H]3[C@H]12,-5.532074928283691
C1=C/C[C@H]2C[C@H](C2)OC/1,-6.383790969848633
C[C@]12N[C@H]1C[C@H]1C[C@]12O,-6.163379192352295
CC[C@@H]1C(=O)C[C@@H]1CO,-6.411002159118652
C[C@@]1(O)[C@@H]2C[C@@]3(C)[C@@H]2[C@@H]13,-6.46542501449585
CC1(C)C[C@H]2OCC[C@H]21,-6.536174774169922
N#C[C@@H]1N[C@@H]1[C@@H]1C[C@@H]1O,-7.235507011413574
O=CC1=CN[C@@H](CO)C1,-5.6028242111206055
CO[C@H]1[C@H]2[C@@H](C)O[C@]21C,-6.182426929473877
C[N@H+]1[C@H]2C=CC[C@]21CO,-6.1443305015563965
CCOCC[C@@H](O)C=O,-6.922576904296875
C#Cc1c[nH]c([NH-])c1O,-6.076302528381348
CC[C@@](C)(C#N)[NH+](C)C,-6.092629432678223
CCC1(CC=O)CC1,-6.661347389221191
O[C@H]1CC=C2CC[C@H]21,-6.3103203773498535
CO[C@H]1C[C@@]2(C=O)C[C@@H]12,-6.696722030639648
C/C(=N\O)C1CC1,-6.269503116607666
CCOc1ccc(N)[nH]1,-4.857232093811035
CCCCC(=O)CCO,-6.625972270965576
O=C1C[N@@H+]2CC[C@H](O)[C@H]12,-6.250455379486084
Nc1noc2c1CCC2,-6.1443305015563965
N#CCN[C@@H](C#N)C=O,-7.885859489440918
N#C[C@@H]1C[C@]12CC(=O)O2,-8.0355224609375
N#C[C@]12C[C@@H]3C[C@H]1[C@@H]3N2,-6.982441425323486
N#CC1=CC[C@H]2OC[C@@H]12,-7.19741153717041
C1=C[C@H]2C[C@@H]1[C@@H]1O[C@@H]12,-6.3266472816467285
Oc1ccc2n1C[C@@H]2O,-5.096692562103272
OC[C@]12CO[C@H]1CN2,-6.364743232727051
CC(C)[C@@H]1[C@@H]2N[C@H]1C2=O,-6.740260601043701
CC[C@@]1(C=O)OC[C@H]1O,-6.653183937072754
C[C@@H]1C[C@@H]2C[C@H](C)[C@@H]21,-7.045027256011963
C#C[C@H](C)[C@@]1(C=O)CO1,-7.020537376403809
CC(=O)[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-6.47086763381958
C#CCn1ccnc1O,-5.597382068634033
COC1(CCO)CCC1,-6.645020484924316
C[C@@]12[C@@H]3C[N@@H+]3[C@@H]1[C@@H]2O,-5.951130390167236
N#C[C@H]1NC[C@H]1[C@H]1CO1,-6.811009407043457
C[C@@]12CN[C@@H](CO1)C2=O,-5.858611106872559
CC([NH-])OCCCC=O,-6.87359619140625
C#C[C@@]1(O)C[C@]1(C)CC,-6.454540729522705
COC1(CCCO)CC1,-6.702164173126221
CC#C[C@]12C[C@H](CO1)C2,-6.236849784851074
CO[C@H]1[C@H]2C[C@]1(O)C2=O,-6.5633864402771
CC1(C)[C@H]2CC(=O)N21,-6.593318939208984
O=C1[C@H]2OC[C@@H]1[C@@H]2O,-6.39195442199707
CC1([NH+]2CC2)CCC1,-6.038206577301025
C#C[C@]1(C)O[C@H]1C1CC1,-6.854547500610352
N#CC(=O)[C@@H]1NC[C@@H]1O,-7.036864280700684
C#C[C@@H]1C[C@@H](C#N)C1=O,-7.219180583953857
Cc1cocc1N,-5.243634223937988
CC(=O)Nc1cn[nH]c1,-5.806910037994385
C[C@H]1C[C@@]12C[C@H]1C[C@]12O,-6.291272163391113
OC[C@@]1(C2CCC2)CN1,-6.351137638092041
CC[C@]12O[C@H]1[C@@H](C)[C@H]2O,-6.655904769897461
O=C1NC/C=C\CCO1,-6.7810773849487305
C[C@H]1CC[C@@H](C)CC1,-7.744359970092773
N#C[C@@H]1C[C@H](O)[C@@H]2C[N@H+]12,-6.952508926391602
N#CC1(C#CCO)CC1,-7.132104396820068
N#C[C@@H]1OCC=C[C@@H]1O,-7.2899298667907715
C[C@@H]1[C@@H]2CO[C@H]3[C@@H]2[C@@H]13,-6.087186813354492
Nc1c(F)cn[nH]c1=O,-5.861332416534424
N#C[C@@H]1C[C@@]12NCC2=O,-6.928018569946289
CC#C[C@@H](O)[C@@H](C)C#N,-7.319862365722656
CC(C)[C@@H](O)[C@@H](C)O,-6.941624641418457
CC[C@]1(OC)C=CCC1,-6.606924533843994
CO[C@@H]1C=C[C@H](C)OC1,-6.533453464508057
C[NH2+]C(CCO)OC,-6.631414413452148
O=C1C[C@H]2CC=C[C@@H]1N2,-5.923918724060059
CNc1n[nH]nc1CO,-5.518469333648682
C[C@@]1(O)C=C[C@H]2CO[C@H]21,-6.740260601043701
C1[C@H]2[C@H]3[C@H]4[C@@H]1O[C@@H]2C[N@@H+]34,-6.062696933746338
O=C1[C@H]2C[C@@H]3C[C@H]2[C@]13O,-6.367464065551758
N#C[C@@]12CN[C@@H]1CC2=O,-6.952508926391602
C#C[C@@H]1C[C@H]2[C@@H]1[C@]2(C)O,-6.620530128479004
C[C@H]1C=C[C@H]2O[C@@]12CO,-6.715770244598389
CCO[C@H]1C[C@H]2[C@@H]1[N@H+]2C,-6.234128475189209
Cc1noc2occc12,-6.277666568756104
Cc1ccc(C=O)o1,-6.4327712059021
CC#C[C@H](O)C#CCC,-6.631414413452148
C[C@H]1C[C@@]2(C)CCC[C@@H]12,-7.32802677154541
CNc1cc(O)[nH+]nn1,-5.763371467590332
C#C[C@@H]1O[C@@H]1CCC,-7.055912017822266
N#C[C@@]12C[C@]1(N)CCO2,-6.430050849914551
CCn1nccnc1=O,-6.846384525299072
O=C1CCc2ncoc21,-6.8409423828125
Cc1n[nH]nc1/N=C/N,-5.591939926147461
CC(C)c1nnon1,-8.5443754196167
C#CCc1n[nH]nc1O,-6.451819896697998
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]1[C@@H]2O,-6.89264440536499
C[C@]12CCCC(=O)[C@H]1O2,-6.571549892425537
C[C@H]1CCOC2(CC2)C1,-6.487194061279297
CNC(=O)C#CCCO,-6.805567264556885
C[C@H]1[C@H]2O[C@H]2C[C@H]2O[C@@H]12,-6.661347389221191
C[C@@H]1[C@H](C)[C@@H]2C[C@H]1C2=O,-6.266781806945801
CCc1[nH]c(C)nc1O,-4.993289470672607
C[C@H]1OC=NC[C@H]1C=O,-6.895365238189697
CO[C@@H]1C(=O)N(C)[C@@H]1C,-6.215080738067627
CNC(=O)NC1CC1,-6.476309776306152
C1=NC[C@]23C[N@H+]2C[C@@H]3O1,-6.446377277374268
C[C@]12[C@H]3N[C@H]3[C@@H]3C14OC342,-6.2749457359313965
CO[C@H]1C[C@H]1CC=O,-6.571549892425537
C[C@H]1O[C@H]1CC(=O)C=O,-6.960672855377197
C[NH+](C)Cc1nc[nH]n1,-5.591939926147461
C1OCC1C1COC1,-6.759308338165283
C[C@H]1C[C@H]2OC[C@@H]1O2,-6.778356075286865
C[C@H]1[C@H]2C(=O)OC[C@]21C,-7.017816543579102
CCO[C@H]1CCCO1,-7.006931781768799
COC[C@H]1OC(=O)[C@H]1O,-7.224623203277588
C#CC(=O)C[C@H](O)CO,-7.159315586090088
N#CC#C[C@@H]1NCC1=O,-7.311699390411377
C[C@H]1C[N@@H+]2CC[NH2+]C2O1,-5.828679084777832
C[C@H]1O[C@@]12C[C@@H]1[C@H]2[N@H+]1C,-6.010994911193848
CO[C@@]12CCC(=O)[C@@H]1C2,-6.411002159118652
COc1cc(C)ccn1,-6.117119789123535
C#CC(C#C)C1(C)CC1,-7.121219635009766
O=C1O[C@H]2C[C@]3(CN3)[C@@H]12,-6.917134761810303
C#C[C@@]12O[C@H]3C[C@@H]1[C@]32O,-6.108956336975098
CO[C@H]1[C@H]2C[C@]1(CO)C2,-6.745702266693115
[NH-]c1[cH+]ncncn1,-6.968835830688477
C1C[C@H]2[C@H]3C[C@H]3[C@H]2O1,-6.413723468780518
C1[C@H]2[C@@H]3C[N@H+]2[C@H]2C[N@@H+]3[C@@H]12,-5.366085052490234
C[C@H]1CCC[C@H]2C[C@H]21,-7.064075946807861
C[C@@H](O)C1CCC1,-7.09945011138916
O=CN1[C@H]2C[C@H]3[C@@H]1[C@@]23O,-6.3103203773498535
O=C1CCCOC(=O)N1,-7.25727653503418
C#CC1=CCC(=O)CC1,-6.419166088104248
COC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-6.519847869873047
CC[C@@]12C[C@@H](C[C@H]1C)O2,-6.473588943481445
O=CCO[C@H]1[C@@H]2C[C@H]1C2,-7.009653091430664
C1C[C@]2(C1)CO[C@]21CC1,-6.06813907623291
C[C@]12C(=O)[C@@H]3C=C[C@H]1[N@@H+]32,-6.019158840179443
C#CC[C@@H]1N[C@@]1(C)C#C,-6.525290489196777
O[C@H]1C[C@H]2[C@@H]3[C@H]4C[C@]31[C@@H]24,-7.034143447875977
O=CO[C@@H]1C[C@H](O)C1=O,-7.172921180725098
C1OCc2n[nH]nc21,-6.74298095703125
CC[C@@H]1C=CC(NO)C1,-5.918476581573486
C#C[C@H]1[C@H]2CO[C@@H]12,-6.356579780578613
CCOC(=O)CCOC,-6.917134761810303
N#CC[C@]1(O)C[C@H]2O[C@H]21,-7.330747127532959
O=C[C@H]1C[N@H+]1C[C@H]1CO1,-6.751144886016846
C[C@H]1C=C[C@@H](O)[C@H]2O[C@H]21,-6.881759643554688
CC(=O)C[C@H](C)C(C)=O,-6.639578342437744
O[C@H]1C[C@H]1CC[NH+]1CC1,-6.1905903816223145
N#C[C@@]12CCOC[C@@H]1C2,-7.292651653289795
C[NH2+]C1OC[C@H]2C[C@@]12O,-6.538896083831787
[NH-][C@H]1[C@@H](CO)CN1C=O,-7.172921180725098
Cc1conc1[N+](=O)[O-],-7.850484848022461
O=C[C@H]1[C@H]2NCC(=O)[C@@H]12,-6.266781806945801
C[N@H+]1[C@H]2[C@H]3[C@@H](O)[C@@H]1[C@]32C,-5.385133266448975
N#C[C@@H]1CNC1=O,-7.532111644744873
C[C@@H](O)C(=O)C(=O)C=O,-7.080402374267578
O=CCC1OCCO1,-6.830057621002197
C[C@H]1CCCO[C@H]1C=O,-6.367464065551758
[NH-]C1OCC=C[C@@H]1CO,-6.688558578491211
C[C@@]12C[C@]1(CC#N)CO2,-6.664068222045898
O[C@@H]1[C@@H]2C[C@H]1O[CH+][NH2+]2,-6.639578342437744
CCN(C)C(=O)CCO,-6.348416328430176
NCc1nc(=O)cno1,-7.083124160766602
N[C@]12[C@@H]3C[NH2+][C@H]1O[C@H]2C3,-6.17426347732544
