smiles,H
CCCC1C23CC12O3,-9494.7861328125
Nc1c(F)occc1=O,-13548.05859375
O[C@@H]1CC=C2C[C@H](O)[C@@H]21,-11510.212890625
C[C@H]1[C@H]2CCO[C@@H]12,-8427.349609375
C[C@H]1[C@H]2[C@@H]3C[C@]3(C)[C@]21O,-10531.861328125
CC(=O)NC[C@H]1CO1,-10911.7900390625
Nc1ccc(N)cc1,-9329.201171875
Nc1nn[nH]c1CCO,-12280.6787109375
OC[C@H]1NC12CCCC2,-11002.2900390625
N#CC[C@H]1OC[C@H]1C#N,-11341.744140625
C[C@H]1CC=CC(=O)N1C,-10971.3583984375
C[C@@H](C#N)[C@@H](O)[C@H]1CO1,-11947.53125
C[C@H]1[C@H]2[C@H]3[N@@H+]1C[C@@]23CO,-10967.74609375
CC(=O)[C@H](C)[C@@H](C)C#N,-10971.1708984375
C[C@]12CC[C@H]1[C@H]2CC=O,-10532.5947265625
C[C@@H]1[C@@H]2[C@@H](NO)[C@@H]3[C@H]1[N@H+]23,-11371.4638671875
C[C@]12C[C@H]1C(=O)N2,-8831.9716796875
C#C[C@@](C)(C=O)CC=O,-11477.6953125
C[C@]12C[C@H](C1)OC(=O)O2,-12489.9169921875
C[C@H]1C[C@@H]2[C@H]3[C@@H]2[C@H](O)[C@H]31,-10532.525390625
C#CC(=O)CC(=O)OC,-12456.2080078125
CCC#CC[C@@H](C)CO,-10565.0634765625
CC[C@@]1(C)CCOCO1,-11576.529296875
CC1(C)O[C@]1(C)C1CC1,-10565.205078125
N#CCNc1cnco1,-11779.322265625
O=C1CN[C@@H]2CC[C@]12O,-11947.9189453125
N/C=[NH+]/c1coc(=O)[cH-]1,-12351.7705078125
CC(=N)N1CCNC1=O,-11845.62890625
C[C@@]12[C@H]3[C@H]4[CH-][C@@H]1C[C@@H]2[C@H]43,-9487.3095703125
C1CO[C@H]2C[C@H]2CCO1,-11542.373046875
O=C1OC[C@]1(O)CCO,-13499.5244140625
CCCOC1(C#N)CC1,-10969.826171875
CC[C@H]1C[C@]1(C)C(C)C,-9620.59375
Cc1cccc(C#N)n1,-10333.3935546875
CC[C@H]1C[C@@]12C[N@H+]1C[C@H]12,-9990.4794921875
CC(=O)[C@H]1[C@H]2C[C@]1(C)C2,-10532.3857421875
N#C[C@H](N)c1cn[nH]c1,-11238.203125
N#CC(=O)[C@@H]1OC[C@@H]1O,-12892.59375
C#CC(=O)[C@@H]1COC1[NH-],-11881.671875
C[C@H]1C[N@@H+]2[C@H]3C[C@@H]2[C@]31O,-10968.470703125
C#CCOCC(C)(C)C,-10564.6103515625
C[C@H]1OC(C)(C)[C@]1(C)O,-11576.197265625
CCCC(=N)NC=O,-10371.720703125
CC1(C)[C@H](C#N)[C@@H]2N[C@@H]21,-10395.76171875
O=CC(O)(CO)CO,-12462.779296875
O=C1CNCCNC1=O,-12385.671875
O[C@H]1C[C@]12C[C@@]1(CN1)C2,-10968.248046875
CCC[C@H]1CC12COC2,-10564.76171875
CC[C@@]1(CC=O)C[C@H]1O,-11543.296875
C[C@@H]1CC=CCCC1,-8519.412109375
NC1=CC(=O)C(=O)C1,-10847.703125
C[C@H]1[C@H]2OCC[C@]21O,-10474.0263671875
O[C@]12C[C@H]1CC[C@H]1O[C@H]12,-11510.314453125
CO[C@@]12C[C@]1(C)[C@H]1O[C@H]12,-11508.921875
C#C[C@@H]1CO[C@@H](C)C1,-9463.3955078125
C[C@@]1(CCC#N)CCO1,-10970.173828125
C[C@H]1N[C@]12[C@@H]1C[C@H]2[C@@H]1O,-10967.8095703125
O[C@]12C[C@H]1C[C@]1(CO1)C2,-11510.26953125
C[C@]12CNCC(=O)[C@H]1N2,-11406.7783203125
C[C@]12CCNC(=O)[C@H]1O2,-11948.86328125
CC[C@@H](O)[C@@H](O)[C@H]1CO1,-12553.34765625
N#CC[C@H]1NC[C@H]2O[C@@H]12,-11374.12109375
C1=C[C@H]2[C@H]3[C@@H]1[C@@H]2[C@H]1O[C@H]13,-10466.044921875
OCCc1cnco1,-10879.560546875
[NH-][C@H]1CC[C@H](C=O)CO1,-11948.6162109375
C[N@@H+]1[C@@H]2C=CC(=O)C[C@@H]21,-10937.3798828125
C[C@H]1O[C@@H]2C[C@H]1[C@H]2C=O,-11510.5537109375
C[NH2+][CH+]OC(=O)[C@@H](C)O,-12959.2119140625
CC(C)[N@H+]1C[C@H]1C#N,-9359.6171875
C1=NCc2ccoc2N1,-11342.6337890625
C[C@@]1(O)CC(=O)[C@H]2O[C@H]21,-12488.970703125
Nc1ncoc1N1CC1,-11811.10546875
O=CC[C@]1(CCO)CO1,-12520.74609375
C[C@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]([N@@H+]32)[C@]41C,-9958.1416015625
C#C[C@H]1CCCC(=O)C1,-10500.5419921875
N#C[C@@H]1C=CCN1,-8258.5634765625
CC(C)n1cnc(O)n1,-11845.0
O=C1OC[C@H]1[NH+]1CCC1,-11947.6201171875
O=C1N[C@H]2CC[C@@H]3[C@H]2N13,-11375.1767578125
OCCCn1ncnn1,-12280.345703125
C[C@@]1(C#N)[C@H]2C(=O)C[N@H+]21,-11341.0205078125
CC1=C(C)C(=O)CNC1,-10970.9423828125
CC[C@@H](OC)[C@@H](C)CO,-11608.505859375
C[C@@]1(N)COCOC1=O,-12959.2099609375
CCOc1conc1N,-12384.3935546875
N#Cc1cc(C#N)[nH]n1,-11173.671875
O=C1OCC2(CO1)CO2,-13466.9873046875
C#C[C@H](C)[NH+]1CC(O)C1,-10968.1435546875
CNC[C@@H](O)C#N,-9301.4013671875
C[C@@H]1C=C(C#N)CO1,-9868.9775390625
O=C[C@H]1[C@@H](O)C[C@H]2C[N@H+]21,-11947.50390625
N#Cc1cc[nH]c1N,-9733.2763671875
CC[C@@H]1[C@H](C)C=C[C@@H]1C,-9588.3994140625
COC(=O)[C@H]1C[N@H+]2C[C@@H]12,-11947.3076171875
C[C@@]1(O[CH+][NH-])CCC1=O,-11947.9765625
C[C@H]1C[N@H+]1CCC(N)=O,-11439.7412109375
CCCN[C@H](C#N)C=O,-11407.033203125
COCC#CC(=O)C=O,-12455.0458984375
C[C@]12C=CC[C@@H]3C14OC342,-10499.0068359375
COCC[C@H]1CC(=O)N1,-11980.8076171875
O=C1C[C@H]2OCC[C@H]2O1,-12490.3837890625
CC[C@H]1C[C@]1(C)OC=O,-11543.9775390625
O=CN1CC2(CO2)C1,-10878.27734375
C#C[C@H](O)COC(N)=O,-12925.666015625
[NH-]C1N[C@H]2CC(=O)O[C@@H]12,-12353.1142578125
C#C[C@@H]1C(=O)[C@@H]2C[C@]12O,-11444.11328125
CC[C@@H](C=O)C([NH-])OC,-11980.87109375
C#C[C@@]1(CO)C[C@@H]1CC,-10531.697265625
N#Cc1c[nH]c(C#N)c1,-10737.4306640625
C[C@@H](CO[CH+][NH-])C(N)=O,-12418.3525390625
C[C@]12[C@H]3C[C@H]([N@H+]31)[C@@]21CN1,-10394.1142578125
N#CCC(=O)OC1CC1,-11915.91796875
C[C@@H]1[C@H](C=O)CO[C@@H]1C,-11543.9853515625
O[C@H]1C[C@]2(O)[C@H]1[C@@H]2O,-11451.1796875
C#C[C@H]1[C@@H](O)[C@H]1CC#N,-10903.5927734375
C[C@]12O[C@H]1[C@H]1O[C@@H]2C1=O,-12454.80078125
CC#CCNC(=N)C#N,-10800.36328125
[NH-]C1OC2(CC2)[C@@]12CO2,-11913.859375
[NH-]C1ON=N[CH+][CH+]1CO,-12787.8544921875
C[C@@]1(C23C[NH+](C2)C3)CO1,-10967.236328125
C#C[C@H]1CCC(NO)C1,-10935.7880859375
CC1(C)OC[C@H]1CCO,-11575.759765625
C#C[C@@H]1C[C@H](CC)C1=O,-10499.7919921875
C[C@@]12C[C@H]3O[C@]1(C)[C@H]3N2,-10968.8212890625
C[C@]1(O)[C@H](O)[C@@]1(C)O,-11484.1923828125
OC1C=[NH+]c2nnnn21,-12651.9150390625
[NH-][CH+]Oc1conc1N,-12788.732421875
OCCC1CCCC1,-9529.697265625
C[C@H]1CN=CO[C@H]2C[C@H]21,-10969.6552734375
C1C[C@]23OC[C@H]2[N@@H+]2[C@H]1[C@@H]23,-10935.423828125
C#CC(=O)C(N)=O,-9777.3154296875
c1coc(C[NH+]2CC2)n1,-11374.1484375
CCC1=C[C@@H](C)OC1,-9497.08984375
CC(=O)[C@@H](O)C(C)(C)O,-12554.7880859375
C[C@@H](CO)C[C@@H](C)C#N,-11003.11328125
O=C1C[C@]2(O)CC[C@H]1C2,-11512.048828125
CO[C@H]1C[C@H]2OC([NH-])[C@@H]12,-11946.984375
C[C@]12C[C@H](CO)[C@H](C1)C2,-10565.49609375
[NH-]C1O[C@H]2C[C@H]2C1=O,-10846.4619140625
C#CCC(=O)COC,-10440.8076171875
CC1=C[C@H]2N[C@@]2(C)[C@H]1O,-10969.7744140625
C[C@H]1CCOC(C#N)=N1,-11375.115234375
C[C@@H](C=O)c1c[nH]cn1,-11375.7216796875
C#CC(=O)CNC(N)=O,-12352.6279296875
c1ncc2n[nH]nc2n1,-11642.990234375
CCC(C)(C)CCC=O,-10598.875
N#CC#C[C@H]1CN1,-8224.5546875
C[C@H]1[C@H]2O[C@H]2C(=O)N1C,-11948.486328125
C[C@H]1C=C[C@@]2(CO)C[N@@H+]12,-10969.28125
CC[C@@H](O)C1(O)CC1,-10506.78515625
C#CCC[C@@]1(C#N)CN1,-10362.3955078125
CCC[C@@H](O)C(=O)C=O,-12521.9326171875
CC[C@@]1(C)O[C@H]1CC#N,-10970.1337890625
[NH-][CH+]OC1(CC=O)CC1,-11947.4560546875
CC[C@]12C[N@@H+]3[C@H]1C(=O)[C@@H]32,-10935.11328125
C[C@H]1NC([NH-])N(C)C1=O,-11845.830078125
C[C@]12OC[C@H]1[C@H]1C[C@]12O,-11509.2724609375
CCOCCNCC#N,-11439.3994140625
CC[C@H]1C(=O)OC12CC2,-11511.345703125
C#C[C@H]1C(=O)[C@H]2C[C@H]21,-9397.416015625
C#CCNC12C[NH+](C1)C2,-10392.8779296875
CC[NH2+]C1NC[C@@]12CO2,-11405.8994140625
CC1=C[C@@](C)(CO)OC1,-11543.8828125
CCC[C@H]1[C@@H](O)[C@H]1C#N,-10970.0751953125
C[C@@]12N[C@]1(C=O)[C@H]1O[C@H]12,-11913.4580078125
C#CCCOC(C)(C)C,-10564.8359375
C[C@@]12C[C@@H](O)C[C@]1(C)C2,-10565.9716796875
C[C@H]1C[C@@]12OCC2NO,-11945.6728515625
CC[C@@H](C)C(=O)COC,-11576.3740234375
C#CC[C@H](O)C(=O)CC,-11510.55078125
CCC1(/C(C)=N/O)CC1,-11001.435546875
C[C@@]12CC(=O)[C@]1(O)CO2,-12488.3828125
C[C@]12C[N@@H+]3[C@H]1[C@H]2C31CC1,-9957.0390625
O=CCC[C@@]1(O)C[C@@H]1O,-12520.9716796875
OCc1ccc(F)nc1,-12570.513671875
O[C@]12[C@@H]3C=C[C@]14C[C@H]2[C@H]34,-10464.7666015625
C1O[C@H]1[C@H]1CO1,-8335.0419921875
CC[C@@]12C[C@H]3C(=O)N1[C@H]32,-10936.466796875
CC1(C#N)COC1,-8831.759765625
CC#C[C@H]1CCC(=O)N1,-10938.0537109375
C[C@@]12C[C@]1(O)CCO2,-10474.2646484375
C[C@H]1OCc2occc21,-11478.7744140625
[NH-]C1OC[C@@]12C[C@H]1O[C@H]12,-11913.7783203125
C#CC(=O)n1nnnn1,-12617.5244140625
N#C[C@@]12COC(=O)[C@@H]1O2,-12860.927734375
C[C@@H]1C(=O)C[N@H+]1C1CC1,-10969.4140625
C[C@@]1(CCOC=O)CO1,-12521.43359375
O[C@@H]1[C@H]2C=C[C@@H]1C[C@@H]2O,-11510.890625
O=C1CCOCCO1,-11452.90625
O=C[C@]12C[N@H+]1CC21CC1,-10935.7607421875
OCC(F)(F)F,-12319.166015625
O=c1[nH]cc2n1CC=C2,-11343.5751953125
CC[C@H]1C[C@@H](C)C[C@H]1C,-9621.3193359375
C#C[C@H](O)C(=O)C=O,-11386.15234375
C#C[C@@H]1[C@@H]2[C@@H]3C[C@@]1(O)[C@@H]32,-10465.3134765625
C[C@H]1C[C@H]2O[C@H]2[C@H]2C[N@H+]21,-10969.005859375
O=CN1[C@@H]2[C@@H](O)C=C[C@@H]21,-11914.9716796875
[CH-]1[C@@H]2C[C@@H]3C[C@H]1[C@@H]1[C@H]2[N@H+]31,-9924.8193359375
CO[C@@H]1C(=O)N[C@@H]2C[C@H]12,-11948.2265625
O=C1NCC[C@H](O)CO1,-12959.4892578125
N#CC1=C[C@@H](O)CCC1,-10938.2822265625
N#C[C@]12CN[C@@H]3[C@H]1N[C@@H]32,-10799.083984375
C#C[C@@H]1C=C[C@H](O)[C@@H]1O,-11477.3193359375
C[C@H]1[N@H+]2C[C@]1(N)[C@H]2C#N,-10831.5146484375
CC1=C[C@H]2[C@H](O)[C@@H]1[N@@H+]2C,-10968.2509765625
C[N@H+]1C[C@@]1(C#N)CC=O,-11373.80078125
C#C[C@@]12CC[C@]1(C)OC2,-10498.8134765625
C1=C[C@H]2C[C@H](CO2)OC1,-11510.7919921875
CO[C@H]1[C@H]2CO[C@@H]1[C@H]2O,-12520.1298828125
C#CCOC(C=O)[NH2+]C,-11914.07421875
CC[C@@]1(C)OC[C@H]1C=O,-11543.44921875
C[C@H]1[C@@H]2[C@H]1[C@@]1(CO)C[C@@H]21,-10531.630859375
C[C@H]1O[C@H]1c1cc[nH]n1,-11374.3701171875
O=C[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-9866.37109375
O=C1C[N@@H+]2[C@@H]3[C@H]1C=C[C@@H]32,-10904.708984375
CC[C@@]1(C)CCC=C1C,-9588.63671875
C[C@H]1C[C@H]2[C@H]3O[C@H]3[C@@]12C,-10531.5693359375
CC#C[C@H](CO)OCC,-11542.4365234375
[NH-]c1cc(N)c(F)n[nH+]1,-12902.431640625
C[C@H]1CN[C@@]12COC2[NH-],-11406.3369140625
C[C@]12C[C@H]1C(=O)N2C=O,-11915.720703125
C[C@H]1CC(=O)C2(CC2)O1,-11511.3994140625
CC[C@]12C[C@](O)(C1)C2,-9495.6142578125
Nc1cc(F)c[nH]c1=O,-13007.896484375
C#CC[C@@H](C#N)NC=O,-11341.5615234375
CC(C)[C@](C)(C#N)C=O,-10970.7431640625
O=C[C@H]1C[N@H+]1C1COC1,-11946.27734375
C#CC[C@H](C)C(=O)C#N,-10904.3642578125
O=CC[C@H]1C=C[C@H]2N[C@@H]12,-10936.8857421875
CC[C@H]1C[C@@]2(C#N)C[N@@H+]12,-10395.6982421875
CC#CC[C@@H]1O[C@@H]1CC,-10531.947265625
O=C[C@H]1O[C@H]2CC[C@@H]1C2,-11511.4453125
O=C1C=C2CC=C[C@@H]2N1,-10906.0654296875
CCc1coc(NC)[nH+]1,-11407.65625
OC[C@@]1(O)[C@H]2C3C[N@H+]3[C@H]21,-11944.5498046875
O[C@@]12CCOCO[C@@H]1C2,-12520.8046875
C[C@H]1CC(=O)C(=O)N1,-10880.51171875
O=Cc1cc(O)ccn1,-11884.62109375
C[C@H]1[C@H]2O[C@H]2[C@H]1[NH+]1CC1,-10967.8701171875
O=C1COC2(CC2)[C@H]1O,-12488.6884765625
Oc1cccc(F)c1F,-13765.302734375
Cc1ncc(O)c(F)n1,-13007.794921875
N#CCCOC[C@H]1CO1,-11947.19140625
C[C@H]1C[C@@](O)(CC=O)C1,-11543.736328125
Nc1cc([C@H]2CO2)[nH]n1,-11811.166015625
ONC1C=CCC12CC2,-10936.416015625
C#C[C@@]12CC(C)(C)[C@@H]1N2,-9957.6123046875
O=C1NC[C@H](CO)O1,-11890.6875
O=COCC(=O)C1CC1,-12489.3662109375
C[C@H]1CC=C2C=CC[C@H]21,-9523.322265625
C#Cc1coc(NC)c1,-10904.3837890625
O=C1Cc2ccoc2O1,-12424.8681640625
CO[C@]12C[N@H+](C1)[C@H]2C#N,-11372.1591796875
O=CC1=C[C@]2(O)C[C@H]1C2,-11477.7177734375
C[C@H]1[C@H](C#N)NC1(C)C,-10429.216796875
Cc1cc([C@H]2CO2)co1,-11478.5126953125
O[C@@H]1[C@@H]2C[C@@H]3[C@H]1[N@@H+]3C2,-9900.7333984375
CN[C@H](CC#N)COC,-11439.29296875
Cc1cc(CO)cn1C,-10970.92578125
C[C@H]1[C@H]2C[C@@]13OCO[C@@H]23,-11508.564453125
Cc1cc(N)cn1C,-9360.9619140625
N#C[C@@]12N[C@@H]3[C@@H]([C@@H]31)[C@@H]2N,-10798.9814453125
COCC[C@H]1CC(=O)O1,-12521.88671875
O=C1CO[C@H]2C[C@@H](C1)C2,-11510.919921875
CCC(CC)C(N)=O,-9967.5712890625
C#C[C@@H]1C[C@@H]1CC=O,-9430.28515625
N#CCCc1cnco1,-11343.0078125
CC1=C(C)C([NH-])NC1=O,-11376.474609375
CC[C@]12C[C@@H](O)[C@H]1[C@H]2O,-11542.73828125
CC[C@H]1C[C@H]1C=O,-8427.7509765625
C1CN[C@@H]2CCOC2=N1,-11407.439453125
C#CC[C@]12C[C@H]1CCO2,-10499.201171875
CC[C@@]12[C@@H]3[C@H]4[C@@H]([C@@H]31)[C@]42C,-9519.8173828125
C[C@H]1[C@@]2(C)O[C@H]2[C@@]12CO2,-11509.3896484375
N#CC[C@H]1C[C@@]2(O)C[C@@H]12,-10936.8359375
COC[C@H]1COC[C@H]1O,-12553.578125
C[C@@]12C=C[C@@H](CC1)OC2,-10533.529296875
C#C[C@@]1(C)C=CCO1,-9430.4306640625
O=c1cc[nH]cnc1=O,-12320.7919921875
C[C@H]1OC[C@@]12CC([NH-])O2,-11947.4619140625
Cn1ncnc1C=O,-10743.0546875
N#Cc1nc(O)c[nH]1,-10711.0673828125
C1=C[C@@H](C2CCC2)CC1,-9555.2998046875
C[C@H]1O[C@@H](C#N)[C@H]2N[C@H]21,-11373.9951171875
CC#C[C@@]12C[C@@H](N1)[C@H]2O,-10934.8095703125
C#C[C@@]12C([NH-])O[C@@H]1[C@@H]2C,-10903.00390625
O[C@@]12CC[C@@]3(CO3)[C@@H]1C2,-11510.234375
O=C[C@@]12C[C@H]3[NH2+][CH+][N@@H+]1[C@H]32,-11340.693359375
Oc1c[nH]c2c1OCC2,-11915.537109375
O=C1CC[N@H+]2C[C@H]2CO1,-11947.8974609375
C#C[C@]12CCC[C@H](C1)O2,-10499.33984375
C[C@@]1(CC#N)CCOC1,-10970.6865234375
[NH-][CH+]Oc1nn[nH]n1,-11615.5361328125
N#CC1(C=O)CCC1,-9868.6328125
OCC1CCCC1,-8460.6728515625
C#C[C@@]12[C@H](O)C[N@@H+]1[C@@H]2C,-10935.044921875
Cn1ccc2c1NCC2,-10397.0869140625
C[C@]12C[C@H]1C[C@H](C=O)O2,-11510.9189453125
COC[C@@H](O)CC1CC1,-11575.37890625
C[C@H]1C[C@@]2(C)CC=C[C@@H]12,-9555.5673828125
CC[C@@H](C)[C@H]1CCO1,-9529.0146484375
Nc1[nH]cc2[nH]cnc12,-11238.7294921875
CCN1C=C[C@@H](C)C1=O,-10971.482421875
O=C1CN[C@H]2C[C@H]2N1,-10338.3125
CCC[C@@H](O)[C@@H](O)CO,-12586.55859375
COCC#N,-6726.41796875
C[C@H]1C[C@H]2C[C@]3(C)[C@H]2[C@H]13,-9555.0322265625
[NH-]C1O[C@H]2CN[C@@H]12,-9267.791015625
Cn1cnc(N)c1CO,-11844.751953125
CC(=O)C#CCCC#N,-10904.87109375
CCN(CC)C(N)=O,-10404.4443359375
Cc1cc(=O)nc(F)o1,-13548.59375
C1=C2C[C@@H]3N[C@]23COC1,-10935.9638671875
Nc1cc(CO)co1,-10879.3125
CC[C@@]1(CC#N)C[C@H]1O,-10970.0
Cn1nc(N)c(C=O)n1,-12248.7109375
C1=C[C@@H]2[C@@H]3C[C@H](C1)[C@H]2C3,-9522.8486328125
CC(=O)C[C@H]1CO1,-9405.4091796875
CCCC#C[C@H]1C[C@H]1O,-10531.95703125
O[C@H]1[C@H]2C3(CC3)C[C@@]12O,-11509.298828125
[CH+]1[NH2+][C@H]2C[C@H]2O1,-7762.72021484375
C1C[C@H]2C34OC23[C@@H]4C1,-9462.6279296875
c1no[cH+]c2[cH-][cH+][nH]c12,-11309.095703125
C#Cc1occc1OC,-11445.0517578125
C#C[C@@]12C[C@H]3C[C@@H](O1)[C@H]32,-10465.42578125
ONC1C[C@H]2C=C[C@@H]1O2,-11913.904296875
CO[C@@]1(C)C[C@H]1O,-9437.35546875
O=C1C[C@H]2N[C@H]2[C@H]2N[C@@H]12,-11373.5400390625
Cc1[nH]ncc1[N+](=O)[O-],-12787.8642578125
O=C1O[C@H]2C=C[C@@H]1[C@H]2O,-12456.96875
O=CCO[C@H]1C[N@H+]2C[C@@H]12,-11946.2197265625
CC[C@@H](O)C(=O)COC,-12554.064453125
CN(C)C(=O)O[CH+][NH-],-11349.5302734375
CC#Cc1nonc1N,-11777.0654296875
C#CCOC1(CO)CC1,-11508.8671875
COC[C@@]12CO[C@@H]1C2,-10472.80078125
C1=C[C@H]2C[C@H]2[C@H]1C1CC1,-9522.00390625
C[C@@]12[C@@H]3[C@H](O)[C@H]4[C@@H]3[C@@H]1[C@H]42,-10498.4658203125
C#C[C@@H]1[C@H](C#C)[C@@H]1CO,-10465.263671875
O=CNc1cnccn1,-11780.5068359375
CC1=CCOCC=C1,-9464.1123046875
N#CCc1ncnnn1,-11641.6513671875
C#C[C@H]1[N@H+]2CC[C@@]12C#C,-9890.9521484375
NCC(=O)NC(=O)CO,-13396.4755859375
CC(C)[C@H]1[C@H]2OC[C@]21O,-11542.2255859375
N#Cc1cc[nH]c1C#N,-10737.3828125
N#Cc1ccoc(=O)n1,-12288.408203125
O[C@@]12CC[C@H]3OC[C@@H]1[C@H]32,-11510.8623046875
CO[C@H]1COC[C@H]1CO,-12553.5205078125
N#C[C@@]12[C@@H](O)[C@H]3C[N@@H+]1[C@H]32,-11340.021484375
CNc1oc(=O)[nH]c1N,-12822.958984375
CC1CCOCOCC1,-11576.24609375
O=C1[C@H]2O[C@H]2[C@H]2CCN12,-11915.0185546875
O=C1C[C@H]2C[C@H]3[C@@H]1[N@H+]3C2,-10938.0380859375
Cc1cc(NO)cc[nH+]1,-11374.3759765625
C[C@H]1C[C@H]2C[N@H+]2CCO1,-11002.0205078125
COCc1ccoc1N,-11948.201171875
Cc1nccn1C1CC1,-10397.1318359375
CC1(C)CC(=O)[C@H]2C[C@H]21,-10533.9072265625
Cn1cnc(C#N)c1O,-11780.083984375
NC(=O)Cn1cccc1,-11375.9638671875
Nc1n[nH]c2ccoc12,-11779.03125
C[C@H]1C[C@H]2CC[C@@H]1CC2,-9588.953125
C#C[C@H](OC)[C@H]1C[C@H]1O,-11508.865234375
O[C@H]1C[N@@H+]2[C@H]3[C@@H]2C[C@]31O,-11946.595703125
CC1(C)[C@H]2O[C@H]3[C@@H]1[C@@]23C,-10531.515625
CC#CC[C@@]1(O)C[C@H]1O,-11509.578125
CO[C@@H]1C=C[C@](C)(O)C1,-11543.4970703125
CC[C@H]1[C@H]2N[C@H]2C[C@H]1O,-11002.517578125
N#C[C@]12NC[C@@H]3[C@H]1C[C@@H]32,-10362.8466796875
NC(=O)N[C@H]1C[C@H]1CO,-12417.8603515625
C[C@@]12C(=O)O[C@]13C[N@H+]2C3,-11911.3681640625
C[C@]12[NH2+][CH+]O[C@]13C[C@H]2C3,-10935.2919921875
Cc1cc2n(n1)CCO2,-11374.927734375
N#CCn1nnc(N)n1,-12111.4775390625
C[N@H+]1C[C@]1(CO)CC=O,-11979.5537109375
C#C[C@@H]1[C@@H]2[C@H]3C(=O)[C@@H]2[N@@H+]13,-10868.5029296875
CC1=Cc2c[nH]cc2C1,-9928.271484375
C#Cc1ncccc1N,-10331.94140625
O[C@H]1[C@H]2OC[C@@H]3[C@H]2[C@@]31O,-12487.7880859375
Cc1coc2cnoc12,-11882.42578125
NC1NN2C[C@@H](O)[C@@H]2[NH2+]1,-12247.69140625
C[C@H]1[C@H]2NC(=O)[C@@H]1[C@H]2C,-10970.44921875
C#CC[C@H](C)[C@@H](N)C#N,-10395.759765625
C[C@H]1[C@@H]2O[C@]2(C)[C@@]12CO2,-11509.373046875
C[C@]12O[C@H]1[C@@]1(O)C[C@H]12,-10439.6923828125
C[C@H]1C[C@@]2(C)[C@@H](CO)[N@@H+]12,-11001.27734375
C#C[C@@H](O)COC=O,-11419.025390625
O=C1C[C@]23C[C@H]1[C@@H]2CO3,-11475.6474609375
CNC1NN2CC[C@H]2[NH2+]1,-11269.984375
CNc1cnnc(N)[nH+]1,-11707.5400390625
C#C[C@@H](C)NC=O,-8831.7294921875
O=CN1C=NCCN=C1,-11812.0712890625
CC#CC(=N)NC=O,-10305.4521484375
C1=C[C@H]2C[C@@H]1OCCO2,-11510.7939453125
O=C1C[C@H]2C[C@@H]3C[N@H+]2[C@H]13,-10937.2236328125
C1=C[C@H]2CCC[C@@H](C1)C2,-9556.3330078125
CCC1(CC)OCCO1,-11576.6337890625
O[C@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]3[C@H]([C@H]41)[C@@H]32,-10902.466796875
C#C[C@H](CC)C(C)C,-8518.2451171875
C#C[C@@]12C[C@H]3[N@@H+]1C[C@]32C,-9923.4189453125
C[C@H]1C[C@H](C2COC2)O1,-11542.5068359375
CC[C@@H]1[C@@H]2[NH2+]C(C)O[C@H]12,-10970.3037109375
CC1([C@H]2CO2)COC1,-10473.2275390625
CN[C@]1(C#N)[C@H](N)[C@@H]1N,-11302.05859375
C[C@H]1[C@H]2O[C@H]2[C@@]12C[C@H]2O,-11509.1494140625
C#CCC1(OC=O)CC1,-11477.357421875
OC[C@]12C[C@H](C1)[C@H]1N[C@H]12,-10968.326171875
C[C@H]1[C@@H]2[C@H]3C[C@@H]2[C@@H]2[C@H]3[N@@H+]21,-9958.9013671875
C1C[C@H]2[C@H]3CC[C@]2(C1)O3,-10532.1533203125
CC[C@]1(OC)[C@H](O)[C@@H]1O,-12552.939453125
CCO[C@@H](C)C(C)=O,-10507.6845703125
CO[C@H]1CCCC[C@H]1C,-10598.908203125
CC1=C(C)[C@H]2C[C@H]2OC1,-10532.91015625
C#C[C@H]1[C@H]2CCC[N@H+]21,-8889.0869140625
C1=C[C@H]2CC[C@@H]1CC2,-8486.9677734375
CC(C)COC(=O)C=O,-12522.4619140625
CC(C)N1C=CCC1=O,-10971.5009765625
C/C(=N\O)C1(C)CCC1,-11001.4853515625
CC[C@]12COC([NH-])[C@H]1O2,-11947.9580078125
N#CCO[CH+][NH-],-8199.8369140625
O[C@H]1C[N@@H+]2[C@@H]3[C@H]1CC[C@@H]32,-10969.7060546875
C#CC[C@H]1CCOCO1,-11510.0419921875
O=C1[CH-][C@@H]2N[C@H]3[C@@H]2[C@@]13O,-11879.4091796875
C[C@]12COC[C@](C)(C1)O2,-11543.53515625
[NH-]C1=CC=C([NH-])NN=C1,-11237.4345703125
CO[C@@H](C)[C@@]1(C)N[C@H]1C,-11034.4365234375
CCO[C@@]1(C)C[C@H]1OC,-11575.2734375
Cc1n[nH+]c([NH-])[nH]c1=O,-12249.6103515625
CC[C@H]1C[C@]1(O)[C@H]1CN1,-11001.4912109375
Cn1ccc(N)c1C=O,-11375.8193359375
C[C@H]1C[C@H]2[C@@H]1C2(C)C,-8518.3427734375
c1conn1,-7130.216796875
C[N@H+]1[C@H]2[C@H]3O[C@H]3[C@]21C,-9898.12109375
C/N=C(\C=O)NCCO,-12417.2744140625
C[C@H]1CC[C@@]2(C#N)O[C@@H]12,-10937.787109375
CCO[C@H]1C=CCC1=O,-11511.314453125
Oc1[nH]nc2c1CCC2,-11375.09765625
