smiles,Delta_epsilon
C[C@H]1OCC(=O)C([NH-])O1,5.042269706726074
CC[C@]12C[C@H](C[C@H]1C)C2,9.97841453552246
CC1=C(C=O)CC[C@@H]1C,5.224586009979248
C[C@@]12C[C@H]3O[C@@H](C1=O)[C@H]32,5.464046478271484
O[C@H]1[C@H]2CCOC[C@@H]12,8.250492095947266
C[C@H]1[C@H]2COCOC[C@@H]12,8.892680168151855
C[C@@H]1C[N@@H+]1[C@H](C)[C@@H](C)O,8.582470893859863
[NH-]C1OC[C@H]1NCC=O,6.095350742340088
C[C@@H]1[C@H](O)COC[C@@H]1C,8.329405784606934
O=CC[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3[C@@H]21,5.42050838470459
CO[C@H]1C[C@]1(O)C#N,7.311699390411377
C[C@@H]1O[C@H](C)[C@@]12N[C@@H]2C,8.411039352416992
COC[C@H]1NC[C@H]1C#N,7.279046058654785
C[N@H+]1C[C@H]1C(C)(C)CO,7.698101043701172
C#C[C@@H]1CC(=O)[C@@H]1C#C,5.774256229400635
N#C[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@@]13O,7.749802589416504
[NH-][CH+]Oc1c[nH]cn1,6.277666568756104
CCCCc1nn[nH]n1,7.077681541442871
[NH-][CH+]O[C@@]12CC(=O)[C@@H]1C2,6.2749457359313965
CC(=O)O[C@H]1C[C@]1(C)O,7.431428909301758
C#CCc1ncc(C)[nH]1,6.628693580627441
O[C@H]1CC[C@H]2[C@H]3C[C@@]12C3,9.0341796875
O=C1CCc2[nH]cnc21,5.69806432723999
C[N@H+]1C[C@]12[C@@H]1O[C@H]2C1=O,6.147051811218262
c1nc2no[cH+]cc2[nH]1,4.457224845886231
C#Cc1nnoc1C#C,4.775598526000977
C[C@H]1C[C@H](C2CCC2)C1,9.556638717651367
C#CC(=O)C[C@H](O)C#C,5.436834812164307
OC[C@]12COC[C@H](C1)O2,8.307636260986328
CC[C@H]1CC(=O)[C@@H](C)O1,5.964735984802246
CC[C@H]1CC[C@H]1C(C)C,9.687253952026367
CC1=CCNCC1=O,4.925260543823242
CC1(C)CC(C(N)=O)C1,7.466804027557373
C[C@H]1OC[C@H]1[C@@H](N)C#N,7.398775577545166
CC[C@]12C[N@H+]1C([NH-])[C@H]2O,6.680395126342773
[NH-]c1[nH]ccc1O,4.236812591552734
Cc1cc(=O)onc1F,4.955193519592285
[NH-]C1[C@H]2O[C@H]3CC[N@@H+]1[C@H]32,6.544338226318359
O=C1C[C@H]2[C@H]3C[CH-][C@@H]1[C@H]32,5.523910999298096
CC(=O)[C@H]1CC[C@H]2N[C@@H]12,6.122561454772949
CC1=CNC(=O)C1(C)C,5.785140514373779
OC[C@H]1CCC=CCO1,7.156594753265381
O=C[C@H](O)c1conn1,5.883101463317871
C#C[C@@]12CC=C[C@@H]1OC2,6.824615955352783
CC[C@]12CN[C@H]1[C@H]2C#N,7.232786178588867
Cc1nnn2c1C=CC2,5.069480895996094
O[C@H]1C[C@H]2CC=C[C@H]21,6.830057621002197
O=C[C@H]1[C@H]2OC(=O)O[C@@H]12,6.038206577301025
C#C[C@@]12CC[C@]1(C#C)C2,6.397397041320801
CNC(=O)C#CC=O,5.210980415344238
N#Cc1n[nH]cc1C=O,5.40146017074585
O=C1CC=C2CCO[C@@H]12,5.815073013305664
C#CCC(=O)[C@H]1CCO1,5.635478019714356
C[C@]1(C#N)[C@H](N)[C@@]1(C)N,7.3525166511535645
C[C@@]12[C@H]3O[C@@H]1[NH2+]C[C@]32C,4.408244609832764
CC(=O)C1=CC(=O)CC1,4.296678066253662
NC1=CC(=O)[C@@H]2C[C@H]1O2,5.088529109954834
O=C1O[C@H]2[C@H]3CC[N@H+]3[C@@H]12,6.06813907623291
C[C@H]1C23OC12[C@]3(C)C=O,5.662689685821533
C#C[C@@]12C[C@]1(C)CCO2,7.077681541442871
C[C@H](C(=O)C=O)[NH+](C)C,3.390538692474365
COC(=O)NC(C)=O,6.702164173126221
N#CCCCCCO,8.405596733093262
C[C@]12C[N@H+]1C[C@@H]2NO,6.381070137023926
O=C[C@@]12CCC[C@@H]1[C@@H]2O,6.223243713378906
O=C1CC[C@@]12C[C@@H]2CO,5.948409080505371
[NH-]C1=C2N=COC2CO1,6.079023361206055
CC(C#N)(C#N)C#N,8.930777549743652
COC[C@@H](O)C(=O)C=O,4.378312110900879
C#Cc1c(C)noc1C,5.893986225128174
CC[C@@]1([C@@H](C)O)C[N@H+]1C,8.587913513183594
C[NH2+]C1O[C@@]2(C)CN[C@@H]12,6.90625
C#C[C@]12CC=C[C@@]1(C)N2,6.389233112335205
C[C@@H]1[C@H](C#N)O[C@@H]1C,7.594697952270508
CCC[C@H]1COC[C@H]1O,8.394712448120117
C[C@@H](CO)C[N@H+]1C[C@H]1C,8.160694122314453
C1O[C@H]1[C@]12C[C@H]1[C@H]1C[N@H+]12,7.58653450012207
CN(C(N)=O)[C@H]1C[C@H]1O,7.5566020011901855
C1[NH2+][C@H]2OC[C@H]2[N@H+]2C[C@@H]12,6.590597629547119
C[C@](C=O)(CO)[NH+]1CC1,6.062696933746338
CC(=O)[C@@H](C)CC(N)=O,6.3075995445251465
CO[C@H]1C[C@H]1[C@H]1CO1,9.134861946105955
Cn1cnc(OC=O)n1,6.789240837097168
CC[C@H]1[C@H]2C[C@@H](C)C[C@@H]12,8.987920761108398
O[C@H]1CC[C@@]12C[C@H]1C[N@H+]12,8.114435195922852
Nc1cc(F)c(N)cn1,4.93342399597168
C1CCC2(C1)C[C@H]1N[C@H]12,8.39743423461914
CC[C@H]1CC=C[C@H]1CC,7.102171897888184
Cc1cc(C(N)=O)no1,5.997389793395996
CO[C@H](C=O)CC1CC1,5.749765872955322
C#CC1=CC(=O)C[C@@H]1O,4.609609127044678
CC1=CC[C@H](C#N)CC1,7.069517612457275
Cc1cc(C#N)oc1N,4.908934116363525
NC(=O)OCC1(O)CC1,8.310358047485352
C[C@@]12O[C@H]3C[C@@H]1C[C@H]32,9.04506492614746
COC[C@@H](C)COC=O,7.447756290435791
O[C@]12CC=C[C@H]1[C@H]1O[C@H]12,7.181085109710693
C#CC[N@H+]1CC12COC2,7.338910579681396
C[C@@H](CC=O)OC(N)=O,6.133446216583252
O=C[C@H](CO)C1CCC1,6.147051811218262
O[C@]12C[C@@H]3[C@H]1[C@@H]1C[C@H]2[N@H+]31,7.793340682983398
C[C@]1(O)[C@@H]2[C@H](O)CO[C@@H]21,8.185184478759766
O[C@H]1[CH-][C@H]2C[C@H]3[C@@H]1[C@@]23O,4.830020904541016
C#C[C@@]12N[C@@H]1[C@H](C)[C@@H]2C,6.930739879608154
C#CCOC(=O)CC#N,7.461361885070801
O=C[C@]1(CO)[C@@H]2C[C@H]1C2,5.6899003982543945
Nc1nonc1[C@H]1CN1,5.711669921875
C[N@H+]1[C@@H]2CC[C@H]1[C@@H]2O,7.325304985046387
CC[C@]1(O)[C@@H]2[C@H]3C[N@@H+]2[C@H]31,8.582470893859863
CC[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1[C@H]42,8.764787673950195
CC#CCCC(C)(C)C,8.217838287353516
CO[C@]12C[C@@H]3[C@H]1N3C2=O,6.283109188079834
CC[C@@H](O)[C@@H]1[C@@H]2CC[C@@H]21,8.729413032531738
COCC[NH+]1CC1,8.819210052490234
CO[C@H]1C(=O)CC12CC2,5.423229217529297
O=C1C=C(CO)CN1,5.923918724060059
C[C@H]1C[C@@]2(O)CC[C@H]2O1,8.421924591064453
O=C1C=CC=C[C@H]2CN12,4.767434597015381
O=C[C@H]1C[C@H]2OC[C@@H]12,5.883101463317871
Nc1nnc2oncn12,5.240912914276123
Cc1nc(C#N)[nH]c1O,5.189210891723633
Cc1c([NH-])nc[nH+]c1F,5.251797676086426
C[C@@H](O)[C@]12CC[C@H]1OC2,8.092665672302246
C#CC1=CC[C@H](C)C1,5.6899003982543945
N#CC[C@@](O)(C#N)C=O,6.182426929473877
Cc1cnc(F)nc1F,6.182426929473877
C[C@]12CO[C@H]3[C@@H]4[C@H]3[N@H+]1[C@@H]42,7.466804027557373
N#CCNC=O,7.542996406555176
O=CC#CC1(O)CCC1,5.562007427215576
CCO[C@H]1C[C@H]2C[C@]21O,8.955266952514648
CC1=CC[C@H]2CO[C@@]12C,6.941624641418457
N#CC[C@H](N)C(N)=O,7.213738441467285
O[C@]12C=C[C@H](C1)[C@H]1O[C@H]12,6.859990119934082
C#CCCCC1(C)CC1,8.525327682495117
NC(=O)C(O)(CO)CO,7.080402374267578
O[C@]12C=C[C@]3(O)C14OC423,5.73888111114502
O=C[C@H]1C[C@]12C=CCC2,5.7361602783203125
O=C[C@H]1C23OC12[C@H]3CO,5.570170402526856
O[C@H]1[C@H]2OC[C@@]13OC[C@@H]23,7.880417823791504
C1=Cn2cncc2C1,5.496700286865234
CC[C@@H](O)CCCC=O,6.215080738067627
CC1[NH2+][C@H]2[C@@H](O)C[C@H]2O1,7.175642490386963
N#CCc1cc(O)no1,6.647741317749023
C#C[C@@H]1N[C@@H]1COC,7.703543663024902
C#CC(=O)N(C)C1CC1,5.63275671005249
CNc1[nH]cnc(=O)[nH+]1,5.493978977203369
N#CCC[C@H]1O[C@H]2C[C@H]21,7.845042705535889
C[C@]12C[C@H]1[C@H]1[C@@H]3C[N@H+]1[C@@H]32,8.476346969604492
C[C@@H]1[C@H](C)[N@@H+]1[C@@H](C)C=O,5.659968376159668
CC([NH-])OC[C@H](C)C=O,6.12800407409668
C[C@H]1[C@H]2C[C@H]3O[C@H]3[C@@H]12,8.985198974609375
C/C(C#CC#N)=N\O,4.925260543823242
CC[C@]12O[C@H]1CC[C@H]2C,8.985198974609375
CC1([C@H](C=O)CO)CC1,6.00283145904541
COC[C@H]1[C@H]2C[C@@H](C)[C@H]21,9.03962230682373
CCC[C@H]1COC1[NH-],7.874975204467773
C[C@@]12C[NH2+][C@H]3OC[C@@H]1[C@H]32,6.03548526763916
C[C@@H]1C=C2CCO[C@@H]2O1,6.824615955352783
CCc1nc(C=O)no1,5.2327494621276855
C[C@H]1O[C@H]1C#C[C@H]1CO1,6.90625
C#CCC1=CCC[C@@H]1O,7.123940467834473
NC(=O)OC1CC(=O)C1,6.016437530517578
CC(C)[C@]12CC[C@H]1O2,8.857306480407715
C[C@]12[C@H](O)[C@@H]3[C@H](O)[C@H]1[N@@H+]32,8.190627098083496
C[C@H]1C[C@H]2C(=O)[C@H](C)[N@@H+]12,5.431392669677734
C[C@]12C[C@@H]3[C@H](O1)[C@]3(C)C2,8.470904350280762
CC(=O)C#CC#CCO,5.03138542175293
C[C@@]12C=CCC=C[C@@H]1N2,6.255897521972656
CC(=O)[C@]12C[C@H](C1)[N@H+]2C,5.491257667541504
CC(C)(C)OC(=O)CN,7.074960231781006
O=C1C=C(CO)CCN1,5.695343017578125
C#C[C@]1(C)CNC1=O,7.221901416778564
O=CN[C@H]1C[N@H+]2C[C@@H]12,7.314420223236084
C[C@@]12[C@@H]3[C@H]4C[C@@H]3O[C@@H]1[C@H]42,8.405596733093262
CCCn1ccnc1,6.8980865478515625
CCO[C@H]1CC[C@H]1O,8.860027313232422
CC1=CC[C@H](C)C1=O,5.338873863220215
Cc1c(CO)ncn1C,6.503520965576172
Nc1ccc(C2CC2)o1,5.741602420806885
C[C@@]1([C@H]2CO2)CNC1=O,7.570207595825195
N#C[C@@]12C=C[C@@H](OC1)O2,6.674952983856201
C[C@@H](O)CN(C=O)C=O,5.888543605804443
O=C1NC[C@H]2C=CC[C@@H]12,6.922576904296875
C#CC[C@]12O[C@H]1[C@H]1C[C@H]12,7.54843807220459
CC[C@]12CC[C@@]1(O)C2,8.702200889587402
O=C1O[C@H]2CN=CN[C@@H]12,6.370185375213623
O=C1OCCCOC1=O,6.149773120880127
CC(=N)N(C=N)C(N)=O,6.321204662322998
c1nc2c([nH]1)C[N@@H+]1C[C@H]21,6.272224426269531
Nc1cncoc1=O,4.609609127044678
C[C@H]1CO[C@H]2C[C@H]2C1,8.217838287353516
N#C[C@]12CN[C@H]1C(=O)C2,5.491257667541504
C#C[C@@H]1CC=CCCC1,6.963393688201904
CC(=O)N[C@H]1C[C@H]1C#N,7.235507011413574
C[C@]12OC[C@@H]3[C@H]1[N@@H+]3[C@@H]2[NH-],6.903528213500977
C[N@@H+]1CC[C@H]1C(F)(F)F,8.345731735229492
C[C@H]1C[C@H]2C[C@]21C=O,5.981062412261963
COc1[nH]c(=O)[nH]c1O,6.171542167663574
C1CC1[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,8.514442443847656
COC(=O)C12CC(C1)C2,7.308978080749512
CC[C@@H](O)[C@H]1C[N@H+]1CC,8.016474723815918
CC(=O)[C@]12O[C@H]1C[C@H]2O,5.937524318695068
CC[C@@]1([C@H]2N[C@H]2C)CN1,8.481788635253906
N#CCCc1ccno1,6.625972270965576
N#CC1OCCCO1,8.215117454528809
O=C[C@@H]1[C@@H]2OC[C@H](O)[C@H]12,6.005552768707275
CC[C@H]1[C@H]2C34OC23[C@]14C,8.353896141052246
CCO[C@](C)(C#N)CN,7.251834392547607
Nc1noc(=O)cc1F,4.590560436248779
[NH-][CH+]Oc1oncc1N,5.447719573974609
C[C@H]1C[C@@]23N[C@H]4[C@@H]2[N@@H+]1[C@H]43,7.518506050109863
C[C@H]1[C@H]2C=C[C@@H]1[C@H]1O[C@@H]21,6.42460823059082
CC#CCC(=O)[C@H]1CO1,5.613708972930908
C[C@H]1COC[C@H](C#N)O1,7.518506050109863
C1O[C@@H]2C[C@H]3[C@@H]2O[C@@H]13,8.081781387329102
O=c1onc(F)cc1F,4.976962566375732
O=C1CCC=C2CO[C@@H]12,5.638199329376221
C[C@]12C[C@](C)(C1)C2,10.514479637145996
O=C1O[C@H]2CC[C@@H]1NC2,6.7674713134765625
C[C@]12C[C@H](C1)[C@H]2CC#N,9.338947296142578
O=C1[C@@H]2C[C@@H]3C[C@H]1[N@@H+]3C2,5.523910999298096
C[C@@]12C(=O)C[C@@H]1C[C@@H]2O,5.874938488006592
CCc1cnc(OC)o1,6.500800132751465
O=C[C@@]12C[C@@]3(O)C[N@@H+]1[C@H]32,5.986505031585693
CC[C@H]1C[C@]2(C)C[C@H]1O2,8.938940048217773
C[N@H+]1[C@@H]2[C@@H]3CC[C@]3(O)[C@@H]21,7.809667587280273
C/N=C/NC(=O)C(N)=O,5.110298156738281
C1=C[C@H]2OC[C@@H]1[C@]21CO1,6.547059535980225
O=CC(CO)CO,6.225965023040772
C[C@@H](O)[C@H]1CCN=CO1,7.401497364044189
O[C@H]1[C@@H]2C[C@]2(O)C12CC2,8.457298278808594
Oc1nccnn1,4.500762939453125
N#CC1=C[C@@H]2C[C@H]1C2=O,5.627314567565918
O=C1CCOCC(=O)N1,5.95657205581665
CCNc1[nH]ccc1O,6.3075995445251465
C1CC12[C@H]1[C@@H]3[C@H]1[N@H+]1[C@@H]3[C@H]12,8.114435195922852
CCC[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@H]42,8.23416519165039
N#CC[C@@H]1CC[C@H](O)C1,8.68315315246582
O=C1N[C@@H]2C[C@H]1C21CC1,6.957951068878174
CC[C@@]1(O)COC1=O,7.104892730712891
C#Cc1cnc(F)cn1,5.126625061035156
OC[C@H]1OC[C@H]2N[C@H]21,8.291309356689453
CC1=CC(C)(C)CC1,7.064075946807861
O[C@H]1[C@H]2[C@H]3C[C@]1(O)[C@@]23O,7.828715801239014
C[C@]12[C@@H]3C[C@H]1[C@@]2(O)C3=O,6.430050849914551
COCC[C@H]1C[C@@H](C)O1,9.080439567565918
O[C@H]1C[C@H]1C[NH+]1CC1,8.32668399810791
C#CCC[C@@H](C#C)C#N,7.562044143676758
C[C@]12CC(=O)[C@@H]3C14OC342,5.733438968658447
C#CCC1(C)OCCO1,8.079060554504395
CCC[C@H]1[C@@H]2CC[C@H]1C2,9.986578941345217
O=C[C@H]1NC(=O)[C@@]12CO2,5.714390754699707
Cc1cn2ncoc2n1,5.605545520782471
O=CC(=O)[C@@H](O)C1CC1,4.255860805511475
CC[C@](N)(C#N)COC,8.079060554504395
C[C@H]1[C@@H]2C=C[C@H]1OC2,6.7484235763549805
C#CC[C@@H](C)CO,8.51172161102295
c1cc2c([nH]1)=NONN=2,4.11436128616333
C[C@H]1CN[C@@]1(C#N)CO,7.398775577545166
C[C@H]1NC([NH-])NC1=O,6.397397041320801
C[C@@H](CO)CC(=O)CO,6.555222511291504
Cc1cc(N)c2n1CC2,5.891264915466309
C[C@@]12CO[C@@H](C1)OC2[NH-],7.815110206604004
[NH-]c1o[cH+]cc(O)c1N,4.247697353363037
OC[C@@]12C[C@H]3C[C@@H]1C[N@H+]32,8.721248626708984
C[C@](O)(C=O)CC1CC1,6.089908123016357
C1=C[C@@H]2[C@H]3CCO[C@@]23C1,6.462704181671143
N#C[C@@H]1O[C@@H]1C(N)=O,6.5633864402771
CC[C@@]1(O)C[C@@]2(O)C[C@@H]12,8.487231254577637
C[NH2+]C1N=C(N)C=NO1,4.228649139404297
CC1[C@H](C=O)C[C@H]1C=O,5.635478019714356
O=C[C@@H]1[C@H]2C[C@]1(O)CO2,5.782419681549072
C[C@]1(O)C([NH-])N[C@H]1C#N,7.102171897888184
Cn1ccc(O)c1O,6.223243713378906
C#Cc1onc(O)c1C,5.518469333648682
N#C[C@@]1(O)C[C@@H]2C[C@@]21N,6.674952983856201
C[N@H+]1C[C@H]1[C@@H]1C=CCO1,6.342973709106445
CC[C@@]12C=C[C@H](C)[C@@H]1C2,6.677673816680908
C#C[C@H](O)[C@@H](C)CC=O,6.166100025177002
C[C@H]1Cc2conc2O1,6.544338226318359
O=C1COCC12CC2,5.937524318695068
C[C@@H](CCO)[C@@H](O)C=O,6.231407165527344
O[C@@H]1[C@@H]2C[C@@H]3[C@H]1[C@@H](O)[C@@H]32,8.383827209472656
C[C@]12C(=O)N3[C@H]4[C@H]([C@H]41)[C@@H]32,6.133446216583252
CC[C@H]1CCC(C)=C1C,6.89264440536499
C#CCc1ncc[nH]1,6.87359619140625
Cc1c[nH]cc1[N+](=O)[O-],4.797367572784424
COC(=O)C(C)(C)C=O,6.288550853729248
C[C@@]1(N)[C@H]2NC[C@]21C#N,6.454540729522705
N#C[C@@H]1CCC=C1CO,7.036864280700684
C[C@@]1(O)CC(=O)[C@H]2C[C@H]21,6.17426347732544
CO[C@]12C[C@H](O)[C@H](C1)C2,8.710365295410156
C1C[C@@]23C[C@@H]4[C@@H](O[C@@H]42)[C@@H]13,8.498115539550781
OCC[C@@]12C[C@H]3O[C@@H]1[C@H]32,8.261377334594727
C#CC1=C[C@@H](C#C)OC1,5.695343017578125
C[C@H]1CNC(=O)[C@@H](C)N1,6.604203224182129
O=C1C=CC[C@H]1[C@H]1CO1,5.213701248168945
C[C@H]1O[C@H]2C[C@]1(C)CO2,8.786556243896484
C#Cc1cccnc1F,5.268124103546143
C[C@H]1[C@@H](C=O)[C@H]2O[C@]21C,5.796025276184082
Nc1[nH]cc2ncoc12,5.376969814300537
C[C@H]1C=CCOC=N1,6.666789531707764
CC#CCCC1(O)CC1,8.106271743774414
Cc1cc(NC=N)co1,5.73888111114502
Cc1nc(CCO)n[nH]1,6.990605354309082
O[C@@H]1C[C@H](O)[C@H]2C[C@@H]1O2,8.29403018951416
CC1=C[C@@H](C#N)N[C@@H]1C,6.495357990264893
C#CC1(CCC)COC1,7.953887462615967
C[C@@H](O)[C@H]1CC(=O)CO1,6.008274078369141
N#CC1=CC[C@H]2O[C@@H]12,5.752487182617188
[CH-]1[C@@H]2[C@@H]3C[C@@H]4C[C@H]1[C@@H]4[N@H+]23,5.659968376159668
O[C@]12CC[C@H]1[C@H]1O[C@H]12,8.49267292022705
C[C@]12OC[C@H]1[C@H]1C[C@@H]2C1,8.960708618164062
C#Cc1ncnnn1,4.261302947998047
C[N@@H+]1[C@H]2C[C@]1(C)[C@H]2C#N,6.574271202087402
C[C@H]1OC[C@H]1CC(N)=O,7.186526775360107
COCCc1ncn[nH]1,7.330747127532959
C[C@@H]1[C@@H]2N[C@@H]2[C@@]12C[C@@H]2C,8.288588523864746
O[C@]12C=C[C@@H]3C14OC342,5.885822772979736
CCc1ccn[nH]1,7.001489162445068
CCOc1[nH]cnc1O,6.108956336975098
COC1CCC=CCC1,7.066796779632568
C[C@@H]1C[C@@H](C#N)C[C@@H]1C,9.279082298278809
C[NH+](C)[C@]12C[C@@H]3C14OC342,7.7579665184021
C#C[C@@]1(C)CO[C@@H]1CC,7.934839725494385
CC1=C([NH-])OC2([CH-]1)CC2,5.534795761108398
CC#CC(C)C,8.261377334594727
CCCC[C@@H](CO)OC,8.794719696044922
C#CCCCOCCO,8.574308395385742
C1=CC[C@H]2C=CC[C@@H]2C1,7.064075946807861
CCC1=CCO[C@@H]1CC,6.653183937072754
[NH-]C1=NNNC(=O)C=C1,4.566070556640625
C[C@@]12NCC1=CCC2=O,5.711669921875
CCCC1(C)CCCC1,9.918549537658691
C[C@@H]1C(=O)C(C)(C)[N@@H+]1C,5.281730175018311
CC#C[C@H]1C[C@H]2C[C@H]2O1,7.464083194732666
C[C@H]1O[C@@]2(C)[C@@H]1C2(C)C,8.443693161010742
CCNc1ccno1,6.084465980529785
NC(=O)Oc1cnco1,6.653183937072754
[NH-]C1O[C@@H]2C[C@H]1CCO2,7.798782825469971
Cc1cc(=O)cc(F)[nH]1,5.572891712188721
C[C@@]12C=CC[C@]1(C#N)C2,6.786519527435303
C#C[C@@H](C)CCO,8.574308395385742
C[C@@]12C[C@@H]3O[C@@H]3[C@@H](C1)O2,8.71580696105957
CC1(C)OC[C@]1(N)C#N,7.594697952270508
C[N@H+]1[C@H]2[C@H](O)C(=O)[C@H]21,5.572891712188721
N/C=N/c1ccno1,5.039548873901367
C[C@H]1C[C@@H]2O[C@H]1C2=O,6.3620219230651855
C[NH+](C)c1coc(=O)[cH-]1,3.540201187133789
CC[C@@H](OC)C(=O)C=O,3.896670341491699
N#C[C@]12C[C@@H]3O[C@H]1[C@@H]3O2,7.061354637145996
C1=C[C@@H]2C=C[C@H](OC1)O2,6.47086763381958
N#CCc1[nH]ncc1N,5.8205156326293945
CC1=C(N)NN2CC[C@H]12,6.1769843101501465
CC(=O)[C@H]1C[C@H](NO)C1,6.119840621948242
CC/N=C/NC=O,6.367464065551758
C#C[C@]1([C@@H](C)O)C[C@H]1O,7.589255332946777
C[NH2+][CH+]OCC(C)C,7.431428909301758
C#C[C@@]1(C=O)N[C@@H]1C=O,5.126625061035156
[NH-]C1N[C@@H](C=O)[C@@]12CO2,5.7198333740234375
O=C1CC=C[C@H]2N[C@@H]12,5.711669921875
C[C@H]1[C@H]2CC[C@]21O,8.857306480407715
COC(=O)[C@H]1CC(=O)O1,7.270882129669189
CC(=O)CC(C)(C)C=O,6.062696933746338
O=C1NCCC[C@H]2C[C@@H]12,7.202853679656982
[NH-][C@@H]1OC[C@@]23C[C@@H](N2)[C@@H]13,7.47496747970581
CC1=C[C@@]2(C)CO[C@@H]1O2,6.713048934936523
C[C@@]12CC[NH2+][C@@H]1[N@H+]1C[C@H]12,6.356579780578613
C#C[C@@H]1[C@H](C)[C@@]1(O)CO,7.651841640472412
C[C@H]1CC[C@@]2(O)CO[C@@H]12,8.39199161529541
C#C[C@@H]1N[C@@H]1COC=O,7.4232659339904785
O[C@H]1[C@@H](O)[C@]23C[N@H+](C2)[C@@H]13,6.552501678466797
OCc1ccc(F)cc1,6.155215263366699
O=C1C[N@@H+]2[C@@H]3[C@@H](C[C@@H]32)N1,6.903528213500977
C[C@@]1(O)C[C@@H]2N[C@H]1C2=O,6.351137638092041
CC[C@@H](C1CC1)[C@H]1CO1,9.202890396118164
Cc1nc(N)nc(=O)[nH]1,5.779698371887207
C[C@H]1[N@H+]2C[C@@H]3[C@H]2[C@@]31C,8.41920280456543
C[C@H]1[C@@H]2COC[C@@]1(O)C2,8.57702922821045
CC[C@H]1CCCO1,8.824651718139648
CC#C[C@H](O)[C@H](O)CC,7.591977119445801
C#C[C@H]1C(=O)[C@H]2C[C@@H]1C2,5.986505031585693
C1=C[C@H]2O[C@@H]3C[C@]23CC1,6.503520965576172
N#C[C@H]1N[C@H]1[C@H]1CO1,7.654562950134277
N=CN(C=O)C[C@H]1CN1,6.122561454772949
C#C[C@H]1CNC[C@@H]([NH-])O1,7.039586067199707
O=C[C@]12C[C@H]1[C@H]1C[C@H]1O2,6.054533004760742
C[C@H]1O[C@]23C=CC[C@]12C3,6.201474666595459
N#CCOC([NH-])C(N)=O,5.866774559020996
CC(C)[C@@H]1[C@@H]2O[C@H]3[C@@H]2[C@H]31,8.261377334594727
C[C@@]12N[C@H]3[C@@H]1C=C[C@]32O,6.000110626220703
N#C[C@H]1C[C@]23C[C@H](C2)[N@@H+]13,6.658626079559326
N#C[C@@]12[C@H]3CC[C@@H]1[C@@H]2C3,7.828715801239014
O=CC#C[C@@]12CO[C@@H]1C2,5.151115417480469
C[C@H]1C[C@]12CC=CCC2,7.308978080749512
[NH-]C1=C(O)C=C(F)NO1,4.797367572784424
Cc1cccc(O)c1F,6.032763957977295
C[C@@H]1C(=O)CC(=O)[C@@H]1O,5.447719573974609
CNc1ccc(=O)[nH]n1,4.155179023742676
C#CCn1cncc1O,6.1905903816223145
N#C[C@H]1CC1(C#N)C#N,7.458641052246094
CN[C@H](C#N)CO,7.254555702209473
CC[C@H]1CCC([NH2+]C)O1,7.436871528625488
O=C[C@H](O)[C@@H]1N[C@@H]1CO,5.918476581573486
COc1cc(CO)co1,6.242291927337647
Cc1c(F)cnnc1N,5.268124103546143
C[C@H]1C[C@@H](C[C@H]2CO2)C1,9.551197052001951
O=C1C=CN[C@H]2C[C@@H]1C2,5.058596611022949
C1[N@@H+]2[C@H]3[C@H]4[C@@H]2C12C[N@H+]4[C@H]32,7.7579665184021
CC(=O)[C@H]1[C@H]2[C@H]3C[C@H]3[C@@H]12,5.499421119689941
C[C@@H](CO)[C@]12C[C@H]1CO2,8.370222091674805
CO[CH+][NH2+]C(C)C,7.398775577545166
C[C@@]12C[C@]1(O)[C@H]1N[C@H]12,8.416481971740723
C/N=C(\N)n1nnnn1,5.396018028259277
O=c1ncc(CO)co1,4.849069118499756
CCC(=O)[C@H]1CCOC1,6.2749457359313965
O=C1C[C@H]2CN[C@@H]1CO2,5.695343017578125
c1noc2c1[C@@H]1O[C@@H]1C2,6.280387878417969
[NH-]C1OCC(=O)[C@H]2N[C@@H]12,5.831399917602539
C[C@H]1C[C@@]2(C)C=C[C@@H]1O2,6.949788093566895
N#CCc1cn[nH]c1N,6.476309776306152
CC[N@H+]1C[C@]1(C)CC#N,7.496736526489258
COC[C@@H]1[C@@H]2C[C@@H]3[C@H]1[C@@H]32,9.183842658996582
CC[C@@]1(CO)C[C@H]2O[C@H]21,8.353896141052246
C1[C@H]2C[C@]34CC[C@]23O[C@H]14,8.04096508026123
C[C@H]1NCC1(C#N)C#N,6.82733678817749
C[C@@H](C=O)C(=O)C1CC1,5.499421119689941
C[C@H]1C(=O)[C@H]2N[C@H]2C1=O,5.627314567565918
CO[C@@H]1[C@@H]2N[C@H]1[C@@H]2C#N,7.387890815734863
CC[C@@H](C)[C@@H](C)COC,9.115814208984377
C1O[C@H]2[C@@H]3[N@H+]4C[C@]3(O1)[C@@H]24,8.552538871765137
CCCCn1cnnn1,7.276324272155762
CC[C@H]1[C@H]2C[C@@H](C#N)[N@H+]21,7.045027256011963
CC(=O)c1ccn(C)n1,5.578333854675293
O=C1C[N@H+]2C[C@@]12[C@H]1CN1,5.733438968658447
CC1=C(C)[C@H]2OC[C@H]2C1,6.82733678817749
C[C@@H](O)[C@H]1[C@H]2CO[C@H]21,8.353896141052246
