smiles,G
C#C[C@H]1[C@@H](C=O)[C@H]2C[N@H+]21,-10903.5556640625
Cc1conn1,-8200.4580078125
C#C[C@H](O)[C@@H](C)O,-9405.4267578125
c1nc2nn[nH]c2[nH]1,-10606.505859375
C[C@H]1C=C[C@H]2[C@@H](O)[C@@]12C,-10534.130859375
Cc1c[nH]c(C2CC2)n1,-10398.69921875
N#CC#CC#N,-7124.72607421875
CCC#CC(=O)NC,-9902.5009765625
O=CN/C=N/C1COC1,-12385.998046875
C[C@H]1O[C@H]1C1=CCCC1,-10534.2158203125
C/N=C(/NC=O)C(C)C,-11441.796875
N#C[C@@]12C[C@H]3C[C@@H](O1)[C@H]32,-10904.7333984375
C#C[C@@]1(O)[C@@H]2C(=O)N[C@@H]21,-11882.2138671875
C#C[C@@]12O[CH+][NH2+][C@@H]1[C@@H]2O,-11882.2021484375
CCNC[C@H](C#N)NC,-10899.7890625
CO[C@@]1(C)CCO[C@H]1C,-11577.4462890625
[NH-]C1C=NO[CH+][CH+]1CO,-12352.4619140625
C1C[C@H]2C[C@H]3N[C@H]3[C@H]2O1,-10970.8681640625
OC[C@]12C[N@H+]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-10936.546875
O[C@H]1C[C@H]1c1ccc[nH]1,-10938.9345703125
C#CC(C#C)OC(C)=O,-11445.595703125
C[C@]12COC[C@H](C1)C2=O,-11512.2783203125
C[C@@]1(C=O)COCCN1,-11981.763671875
OCC[C@]12CC=C[C@H]1O2,-11511.6044921875
CN(C)C(=O)[C@@H](O)CO,-12992.7548828125
FC(F)(F)[C@H]1[C@H]2CO[C@H]21,-15460.796875
CC[C@@]12C=CCC[C@@H]1C2,-9556.603515625
C[C@@]1(O)C[C@@]12CO[C@H]2[NH-],-11948.62890625
[CH+]1[NH2+][C@H]2CO[C@@H]3C[C@]23O1,-11916.0048828125
C#C[C@H]1[C@@H](O)C[C@]12CO2,-11477.36328125
C[C@@H](CCO)[C@H]1C[C@H]1O,-11576.8232421875
C[C@]1(O)[C@@H]([NH-])[N@@H+]2C[C@@]21C,-11407.2265625
O=C[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,-11915.205078125
C[C@H]1[C@H]2CC=C[C@]21CO,-10534.0419921875
C[C@H]1C=C(C#N)C[C@H]1O,-10939.3818359375
Cn1ccc(=O)cc1F,-12571.5986328125
C#CCN(C)C=O,-8832.6357421875
N#CC[C@H]1CC[N@H+]2C[C@@H]12,-10397.59765625
C#C[C@@H]1[C@@H]2C[C@H](C=O)[N@H+]12,-10903.5810546875
C[C@@H](C=O)[C@@]12CC[N@@H+]1C2,-10970.2314453125
[NH-][CH+]OCC1(O)CC1,-10912.2392578125
CC1([C@@H](O)C=O)COC1,-12522.1435546875
CC[C@@H](O)C/C(C)=N/O,-12013.6494140625
C[C@@]12C[C@H]3[C@H]4C[C@H]4[C@@H]1[N@H+]32,-9959.21484375
O=C1C[C@H]2OCC[C@@H]1O2,-12490.666015625
c1nc2c(o1)NCCC2,-11376.5458984375
C#CCC[C@H]1O[C@H]2C[C@H]21,-10499.39453125
N#C[C@@H]1C[C@@]2(C=O)C[N@@H+]12,-11341.998046875
CC[C@H]1[C@H]2C([NH-])O[C@]21C,-10970.8193359375
FC(F)(F)[C@H]1CCCN1,-14954.2822265625
Nc1ccc(F)nc1,-10961.82421875
O=C1O[C@H]2CC[C@@H]12,-9374.150390625
CC[C@H]1C[C@H]1C,-6414.42431640625
CC[C@H]1O[C@H]1C(=O)CO,-12522.45703125
C#CC1=CCN=COC1,-10904.8681640625
CC(=O)N/C=N/CC=O,-12387.0732421875
CC(=O)[C@@]1(C#N)CO1,-10847.3056640625
CC/C(=N/O)[C@@]1(C)CO1,-11980.0712890625
CNC1=CC(=O)[C@@H](O)C1,-11950.2177734375
CC(C)Oc1conn1,-12385.3642578125
C[C@@]12O[C@@H]3[C@@H](C[C@@H]31)C2=O,-11478.658203125
C[C@H]1CC[C@H]2[C@@H](C#N)[C@H]21,-9961.330078125
Cn1ncc(N)c1C#N,-11239.83984375
CN1C[C@@H](CO)CC1=O,-11982.9345703125
CC(=O)N(C)C,-7830.2265625
C[C@H]1[C@H]2OCO[C@@H](C)[C@@H]12,-11544.431640625
O[C@@H]1[C@H](O)[C@]12C[C@H]1C[N@H+]12,-11946.7080078125
Oc1cc2n(c1)C[C@@H]2O,-11916.00390625
C[C@]12C=C[C@@H]3C14OC342,-9430.3330078125
CC1=C2CCC[C@H]2OC1,-10534.8056640625
C[C@@H](O)[C@]12N[C@H]1[C@H]1N[C@H]12,-11404.90625
CCO[C@@H]1C=C[C@H](C)C1,-10567.2451171875
C1[C@@H]2C[N@H+]3[C@@H]2[C@H]2O[C@@H]1[C@H]23,-10936.380859375
Nc1ccoc1C1CC1,-10938.76171875
C[N@@H+]1CC(=O)[C@H]1CC#N,-11375.6240234375
CC(=O)n1cnnn1,-11180.546875
CC(=O)C1(O)CC1,-9406.7724609375
C#C[C@@H](C)OCC=O,-10441.8896484375
C[C@]1(O)C[C@@]2(CCO2)C1,-11544.087890625
C1CCOC2(CC1)CC2,-10566.6689453125
CN[C@@H](C#N)C1(N)CC1,-10866.7158203125
O=C1[C@@H]2COC=N[C@H]1C2,-11916.4150390625
O=CC1=CC(=O)[C@H]2C[C@@H]12,-11447.4970703125
C[C@]12O[C@H]3[C@H]([C@H]31)[C@H]2C#N,-10904.48828125
Nc1cc2onnc2[nH]1,-12216.244140625
CC1(C)CCN1C=O,-9935.4248046875
CC[C@@H](C)[C@H](C#N)NC,-10463.2802734375
C[C@H]1[C@@H](O)[C@@]2(C=O)C[N@@H+]12,-11948.033203125
C#C[C@@H]1N[C@@H]1[C@@H](C)CO,-10969.2744140625
N#CC[N@H+]1C[C@H]2C[C@H]21,-9327.353515625
CCOCC/C(C)=N/O,-12013.3916015625
CCC[C@@H](O)[C@@]1(C)CN1,-11036.0185546875
C#CC[C@@H]1C[C@@]1(C)C=O,-10500.76953125
CN1C(=O)C[C@]1(C)CO,-11982.4013671875
C#CC[C@]1(O)C[C@H](O)C1,-11510.7802734375
[NH-]C1O[C@H]2[C@@H]3[N@H+]4C[C@@]13[C@@H]24,-11339.3837890625
C1CC1C1([NH+]2CC2)CC1,-9991.453125
[NH-][C@@H]1OCCC=CC1=O,-11916.90234375
CC#Cc1c[nH]c(N)c1,-10365.45703125
C[CH+]1C([NH-])=CNOC1F,-13006.5869140625
O=C1[C@@H]2O[C@H]3C[C@@H](O2)[C@@H]13,-12457.013671875
C[C@]12[C@H](CO)[N@@H+]3C[C@H]1[C@@H]32,-10968.8857421875
O=CC[C@H]1C[C@@]12CCO2,-11511.296875
N#C[C@]12C[N@H+]1C[C@H]1C[C@H]12,-10364.1552734375
CCCCC#CCO,-9497.1650390625
C[N@@H+]1[C@H]2C[C@]1(CO)C2=O,-11947.3017578125
CC[C@@]1(C#N)C[C@@H](C)O1,-10971.48828125
COC1(C=O)CC1,-9406.12890625
O=C1[C@H]2C[C@H]3CC[C@@H]1[N@H+]32,-10938.150390625
O=CC1N[C@H]2C[C@H](C2)[NH2+]1,-11375.5927734375
CC1(C)C[C@H]([C@H]2CO2)O1,-11543.99609375
CN1C(=O)OC[C@@H]2C[C@@H]21,-11949.8095703125
CC#C[C@H]1CC[C@H]2O[C@@H]12,-10500.873046875
OCCCC1=NCCO1,-11982.201171875
O=C1C/C=C\CCCC1,-10534.9921875
C[C@H]1CNc2[nH]ccc21,-10398.3271484375
COC(=O)CCO[CH+][NH-],-12960.4609375
CC(=O)C[C@@H]1[C@@H]2CC[C@@H]21,-10533.9501953125
CC[C@]1(C#N)[C@@H]2C[C@H]1N2,-10396.0185546875
CCCCc1ccno1,-10971.482421875
O=C1CNCC2(CC2)N1,-11408.544921875
O[C@@]12C=CC[C@H]3C[C@@H]1[C@H]32,-10500.876953125
O=C1[C@@H]2[C@@H](O)[C@H]3[C@@H]2N13,-10845.7265625
CCC1=CCC[C@]1(C)O,-10567.5859375
CC1(C)O[C@H]2CO[C@H]21,-10474.703125
COC(=O)[C@]12CC[C@H]1O2,-12489.6611328125
C#C[C@@H]1C[C@]12CC(=O)N2,-10905.0185546875
CC[C@H]1O[C@H]2[C@@H](O)[C@H]21,-10474.341796875
NC(=O)CC=O,-8775.703125
C[C@H]1[C@H]2[C@H]3C[C@@H]1[C@@]23C=O,-10500.65234375
COc1c(N)c[nH]c1C,-11408.6845703125
OC[C@]12OC[C@H]1[C@H]1O[C@H]12,-12487.6005859375
O[C@@H]1[C@@H]2N[C@@H]2C[C@@H]1O,-10912.154296875
C[C@@]1(C#N)COC([NH-])O1,-12354.201171875
CC(=O)OCC[NH+]1CC1,-11981.876953125
OCC[C@]12CO[C@H]1CN2,-11980.1044921875
C[C@H]1CC=CNC(=O)O1,-11950.533203125
C[C@]12O[C@]3(C)[C@H]1[C@H]2[C@H]3O,-11510.4521484375
[NH-]C1NC(=O)CCO1,-11318.595703125
C#C[C@@H]1C=C[C@@H]2C[C@@H]2C1,-9490.0185546875
C[C@H]1[C@@H]2[C@@H]3[C@H]1[N@@H+]1[C@H]2[C@]31C,-9958.564453125
C[C@@H]1N[C@@H]2[C@H](C)[C@]12C#N,-10396.9375
N#C[C@]12C[C@](O)(C1)[C@@H]2O,-11915.28125
CO[C@H]1[C@H]2OC[C@]21CO,-12520.5595703125
C#Cc1nc(C)[nH]c1C,-10365.748046875
OC[C@@H](O)C1CCC1,-10507.8603515625
CCOc1cocn1,-10880.63671875
OC[C@H]1[C@H]2C[N@H+]3[C@@H]1C[C@@H]23,-10969.2890625
C[C@H]1[C@H]2C[C@H]3C[C@H]3[C@@H]12,-8486.5537109375
CCO[C@@H](C)CC(C)=O,-11578.2099609375
[NH-][CH+]OC[C@@]12CO[C@@H]1C2,-11947.4619140625
CO[C@H]1CC=CC1(C)C,-10567.0947265625
CCC1=CCCCC1,-8520.8515625
CO[C@@H]1[C@H](O)[C@H]2C[C@@H]1O2,-12521.46875
C[C@@H]1COC[C@H](C)[C@@H]1O,-11577.7724609375
N#Cc1nnon1,-10076.947265625
C[C@]12C[N@H+]1C[C@H]2CC#N,-10396.9404296875
C[C@]12O[CH+][NH2+][C@H]1[C@H]2C#N,-11343.140625
CC1([C@]23C[C@H]2CO3)CC1,-10532.732421875
CO[C@@H]1C(C)=CC[C@@H]1C,-10567.2431640625
O=C1OC=NC[C@@]12CO2,-12894.548828125
CO[C@]1(C)C=CCCC1,-10567.1552734375
C[C@H]1OC[C@H]2C[C@]1(O)C2,-11544.517578125
C[C@H]1O[C@H]2C[C@H]2[C@H]1CO,-11544.1669921875
CO[C@H](C(C)=O)[C@@H](C)O,-12555.556640625
C#CC(C#C)(C#C)C#N,-9826.505859375
C[C@H]1[C@H]2OC[C@]1(C)CO2,-11545.1123046875
CN(C=O)[C@H]1COC1=O,-12927.939453125
CC1(CC#N)CC1,-7855.4580078125
CCNC(=O)CCC=O,-11983.1845703125
[NH-][C@@H]1NC(=O)OC[C@@H]1O,-13365.3017578125
C[C@@]1(C=O)C[C@H]1C=O,-10443.3720703125
CCOC[C@H]1O[C@H]1CC,-11576.8564453125
O=CC(=O)[C@H](O)CO,-12431.552734375
CC[C@H]1C(=O)CC12CC2,-10534.220703125
C[N@H+]1C[C@@H](CO)[C@H]1C#N,-11407.5625
C1=C[C@]23CO[C@@]2(C1)CO3,-11477.9482421875
C[C@@H]1[C@@]2(O)C=C[C@]1(O)C2,-11510.986328125
C1O[C@@]12C[C@H]1C[C@@H]2C1,-9464.21875
O=C1[C@@H]2CC=C[C@H]1C2,-9432.75390625
O=CC(C=O)[NH+]1CC1,-10879.2333984375
O=C1C[C@]2(CO)C[C@H]1C2,-11512.1552734375
C#CCC(C)(C)CC#C,-9522.185546875
Cc1cc(CC#N)n[nH]1,-10803.2626953125
C#C[C@@H]1[C@H]2C[C@@H]1[C@@H]2CO,-10498.8427734375
C[C@@]1([C@H]2C[C@H]2C=O)CO1,-11511.5517578125
C/N=C/NC(=O)CC=O,-12387.287109375
CCC[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1[C@H]42,-9957.4150390625
Cc1ccno1,-7764.0244140625
N#C[C@H]1C[C@H]2C[N@H+]21,-8258.3642578125
C#C[C@H](O[CH+][NH-])[C@H]1CN1,-11373.3955078125
N#CC[C@@H](C=O)OC=O,-12895.1669921875
C1=C[C@@H]2O[C@H]3[C@@H]2N[C@@H]13,-9867.7548828125
C1=Nc2cnoc2CO1,-12320.4892578125
O=C1NC=C[C@@]2(O)C[C@@H]12,-11917.2724609375
C[C@]1(O)[C@@H]2[C@H](CO)O[C@@H]21,-12520.951171875
C[C@@]12O[C@H]3C[C@@H]1[C@@H]2C3,-9465.3291015625
O=C1C=C[C@]2(CN1)CN2,-11375.8837890625
C#C[C@@H]1[C@@H]2O[C@H]1C2=O,-10374.73828125
N#CC1([C@@H]2C[C@@H]2O)CC1,-10937.91796875
CC[NH2+]C1CC(C)(C)O1,-11004.390625
Cn1ncncc1=O,-10744.115234375
C[C@H]1OC(=O)C12CCC2,-11512.7412109375
C[C@H]1CC=C[C@@]2(C)O[C@@H]12,-10534.4599609375
C1CC[C@H]2C[C@@H](C1)O2,-9497.841796875
CC1=CC[C@@H](CO)C1=O,-11513.3427734375
C[C@H]1OC[C@H]2C[C@]21O,-10475.4033203125
CC(C)Cn1ccnc1,-10431.5185546875
C[C@H]1CC[C@H]1[C@H]1C[N@H+]1C,-10024.8349609375
C[C@@H]1C=C[C@@H]2N[C@@H]2C1,-8923.8955078125
Nc1cc(=O)c(N)no1,-12790.740234375
CC(=O)[C@H]1OC12COC2,-12489.1259765625
CC(=O)CCC[NH+]1CC1,-11003.693359375
C[C@]12OC(=O)[C@H]1[C@H]2C#N,-11884.017578125
C[C@]12C[C@](C)(C1)[N@H+]1C[C@H]12,-9992.1201171875
[NH-][CH+]O[C@H]1[C@@H]2C=C[C@H]1N2,-11373.69140625
CC(C)[C@@H](CO)CCO,-11609.880859375
COc1c(C)c[nH]c1O,-11949.59375
C[C@@]12N[C@]1(C=O)[C@H]1C[C@H]12,-10937.3212890625
COC1CC2(COC2)C1,-11543.4755859375
C[C@@]12CN[C@]1(C)C([NH-])O2,-11407.7587890625
CNc1cnc(O)[nH]1,-10776.83984375
O=C[C@H]1C[C@H]2CC=C[C@H]21,-10501.81640625
CC(=O)CCC#CCO,-11511.896484375
N#C[C@@H]1O[C@@H](C#N)C1N,-11779.4599609375
C[C@@]1(CCO)C[C@H]1C#N,-10971.296875
C[N@H+]1C[C@H]1C1(O)CC1,-9933.13671875
C[C@H]1COC([NH-])CCO1,-11982.0673828125
C/C(=N\O)[C@H]1CCCO1,-11980.92578125
[NH-][CH+]O[C@@H]1C(=O)[C@@H]2C[C@H]12,-11915.796875
C[C@]12[C@@H](O)[C@@H]3C[C@@]1(C)[C@@H]32,-10533.0078125
C#CC1(CCC)CCC1,-9555.4453125
N#C[C@@H]1[C@@H]2N[C@H](CO)[C@H]12,-11374.1875
O=C[C@H]1O[C@@H]2[C@H]1[N@@H+]1C[C@H]21,-11913.9228515625
CC1=CCN(C=O)C1=O,-11918.41015625
CO[C@]1(C)[C@@H]2C[C@H]1C2=O,-11510.8193359375
Cc1c[nH]nc1N1CC1,-10834.41015625
C[N@H+]1[C@H]2[C@@H]3C(=O)[C@H]2C[C@@H]31,-10937.22265625
CC1=CC[C@H]2OC[C@@]12C,-10534.3642578125
CC[C@@H](C)OC(=O)NC,-12016.0888671875
C[C@H]1C[C@H](C(N)=O)C1,-9935.7333984375
OCC[C@]12N[C@H]1[C@H]1N[C@H]12,-11404.7587890625
N#C[C@H]1CC12C13CC12O3,-10903.5390625
C[C@@H]1[C@@H]2C=C[C@H]1C2=O,-9432.1279296875
CCO[C@@H](C)C#CC=O,-11511.3828125
O=C[C@@H]1O[C@H]2C[C@]1(O)C2,-12489.400390625
N#Cc1cnnnn1,-10572.482421875
O[C@H]1CC[N@H+]2C[C@]1(O)C2,-11980.8349609375
Nc1cn[nH]c1NC=O,-12250.5166015625
C[C@@H]1[C@H]2C(=O)NC([NH-])[C@@H]12,-11376.8583984375
Cc1ccn(C=O)c1,-9871.1513671875
C[C@H]1[C@@H]2C[C@H](O)C[C@H]1C2,-10566.849609375
Cc1coc(C(C)C)c1,-10535.5478515625
C[C@H]1C[C@H]2[C@H]3C[C@H]3[C@H]21,-8485.748046875
O[C@@H]1CO[C@@H]1[C@@H]1C[C@@H]1O,-12521.1640625
COc1oc(N)cc1N,-12386.1611328125
C#C[C@@H](C)O[C@@H](C)C#C,-10499.4658203125
C#C[C@H]1O[C@H]2C[C@H]3[C@@H]1[C@H]32,-10466.9052734375
N#C[C@H]1O[C@H]2[C@H]3O[C@H]3[C@H]21,-11881.5908203125
C#CC[C@@H]1O[C@@]1(C)C#C,-10466.498046875
OC[C@H]1O[C@@]12C[C@H]1N[C@H]12,-11946.8056640625
C#CCC#CC1(C)CC1,-9489.125
C[C@@H](O)[C@]12C[C@H]1C[C@H]2O,-11543.857421875
O=C1[C@@H](O)[C@@H]2CC[C@]12O,-12489.4013671875
N#CC[C@@H]1C[C@H](C=O)N1,-11375.4912109375
C[NH2+][C@H](C)OC(=O)C=O,-12927.740234375
C[C@@]12C=CC[C@@H]1O2,-8395.8837890625
C#C[C@@H]1[C@H]2C[C@]1(O)CO2,-11477.6240234375
CCNc1cncn[nH+]1,-11271.4951171875
ONC1COC2(CC2)C1,-11947.580078125
O=CCCC(=O)CCO,-12523.3369140625
OCC[C@@]1(CO)CCO1,-12554.50390625
N#C[C@H](N)[C@H]1COC1=O,-12353.9306640625
O=C1C[C@H]2C[C@@]12[C@H]1CO1,-11478.4306640625
C#CC(=O)NC(=N)CO,-12353.1982421875
N#Cc1ncoc1CO,-12321.654296875
C[C@@H]1[C@@H]2C=CCC[C@H]12,-8487.39453125
CC1(C)O[C@]1(C)C=O,-10475.74609375
C1O[C@H]1[C@H]1OC[C@@]12CN2,-11946.78515625
C#Cc1nonc1NC,-11777.7109375
O[C@H]1[C@H]2O[C@H]2[C@@]12CCO2,-12488.04296875
O=C1C/N=C\OCOC1,-12926.8046875
C[C@H]1OC[C@]2(CN2)[C@H]1C,-11003.373046875
COCC(=O)O[CH+][NH-],-11890.9013671875
CC1=C[C@@H]2C[C@@]1(O)[C@H]2C,-10533.5458984375
C[C@@H](C#N)[C@@H](C)C1CC1,-9993.6572265625
C[NH2+]C1OC[C@H]2[C@@H](C)[N@@H+]12,-11407.8427734375
O=CNC(=O)C(=O)C=O,-13873.46875
[NH-][CH+]Oc1nc(N)n[nH]1,-12687.0751953125
N#Cc1cnco1,-9205.671875
OCC1=C[C@H]2CC[C@@H]1O2,-11511.8427734375
N#C[C@@]1(O)[C@H](N)C[C@@H]1N,-11844.8779296875
c1coc(N2CCC2)n1,-11375.7724609375
CN1C(=O)N[C@H]2C[C@@H]1C2,-11408.9228515625
C1N[C@H]1[C@H]1N[C@H]1[C@H]1CO1,-11405.72265625
CC[C@H]1[C@H]2C=CC(=O)N21,-10938.8525390625
C[C@H]1[C@@H]2C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43,-9959.3603515625
CNc1ccn(C)c1C,-10431.0576171875
C[C@H]1C=C[C@H]2C[C@@H]12,-7418.16357421875
C[C@H]1C=C[C@@]2(C)N[C@@]12C,-9993.2431640625
C[C@H]1[C@H]2[C@@H]3C[C@@H](O3)[C@]21O,-11510.41796875
C[C@H]1O[CH+][NH2+][C@]1(C)C=O,-11949.900390625
COc1cc(OC)on1,-12926.404296875
C#C[C@@H]1NC(=O)OC1[NH-],-12321.20703125
CC[C@H]1OC[C@@]12CO2,-10474.548828125
C[C@@H](CC#N)OC1CC1,-10971.1337890625
[NH-]c1[nH+]c(=O)[nH]nc1N,-12687.822265625
CCNc1ncoc1C,-11409.1474609375
CO[C@]12C[C@H]1[N@H+]1C[C@H]12,-9899.0693359375
[NH-]C1COC2=NCCN21,-11813.30078125
CC[C@]12C[C@@H](C#N)[C@H]1O2,-10938.076171875
CC1=C[C@H](C)[C@H](O)CC1,-10567.630859375
C1=C[C@]23[C@@H]4N[C@H]2[C@@H]4[N@H+]3C1,-10361.0087890625
C1O[C@H]2[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-10937.625
C[N@@H+]1[C@@H]2[C@H]3[C@@H]4N[C@@H]4[C@@H]2[C@H]31,-10394.513671875
CC(=O)COCC(C)C,-11578.00390625
OC[C@H]1CCCOC=N1,-11981.8359375
CC(=O)C(=O)C1CCC1,-11512.796875
O=C1C[C@H]2[C@H]3C[N@@H+](C1)[C@H]32,-10937.8515625
C#CCNC(=O)NCC,-11408.353515625
CC#C[C@@H]1C[C@@H]1COC,-10533.0439453125
NC(=O)c1nc(N)c[nH]1,-12251.7001953125
C[C@]12C(=O)O[C@H]1[C@H]2C#N,-11883.91015625
C#CCOCCOC,-10473.943359375
C[C@]12C[C@H]3OC[C@H]3[C@H]1N2,-10970.3974609375
C#CC(=O)OCC#CC,-11445.8125
O=Cc1c[nH]c(=O)o1,-11826.8857421875
C[C@@](N)(C#N)C1(N)CC1,-10866.9072265625
Cc1ncccc1C#N,-10334.5869140625
C1O[C@@]23[C@H]4C[C@@H]2[N@H+](C4)[C@@H]13,-10934.814453125
C#CC(C)(C)[C@H](C)OC,-10565.970703125
C[N@@H+]1C[C@@H](O)[C@H]1[C@H]1CN1,-11439.0224609375
CC1=C[C@@H]2C[C@H]1CCO2,-10534.6298828125
CC#CCC[C@@]1(C)CO1,-10533.365234375
N#CCc1nnoc1N,-12216.7080078125
C1=C[C@]2(CCCO2)OC1,-11512.5556640625
Cn1nc(C=O)cc1O,-12354.146484375
O[C@]12CC[C@H]1[C@H]1CC[C@H]12,-10532.779296875
N#C[C@@H]1CC(=O)[C@@H]2O[C@H]12,-11884.11328125
C[C@H]1CCC([NH-])OCO1,-11982.27734375
C12C3C1C1C2C31,-6313.10986328125
Nc1cc(=O)[nH]cc1F,-13008.958984375
C#C[C@@H]1C(=O)C[C@@H]1O,-10409.275390625
CC1=CCOCCC1,-9497.9853515625
COC[C@H]1N[C@H]1C(C)=O,-11981.1435546875
O[C@H]1COc2occc21,-12457.443359375
O=CC1NC2(CC2)C[NH2+]1,-11375.587890625
[NH-]C1O[C@H]2C[C@@]13CCC23,-10936.25390625
CO[C@H]1[C@@H](O)CC12CC2,-11543.642578125
C[C@H]1[C@H]2C[C@]1(C)[C@H]1O[C@@H]21,-10533.0302734375
O=C[C@H]1O[C@H]2[C@H]3C[C@H]3[C@H]21,-11477.6162109375
Nc1c[nH]c2c1CCN2,-10834.9853515625
N#CCO[C@@H]1CNC1=O,-12353.640625
CCO[CH+][NH2+]CCC#N,-11408.6767578125
OCCC[N@@H+]1[C@@H]2CC[C@@H]21,-11002.27734375
Cc1n[nH+]c(=O)[nH]c1[NH-],-12250.9140625
NC(=O)O[C@H]1C[C@H]2O[C@@H]12,-12926.904296875
C[C@@]1(O)C[C@@]2(O)CO[C@H]21,-12521.572265625
c1coc(C[C@H]2CN2)c1,-10938.474609375
C[C@@H](CCO)NC(N)=O,-12452.52734375
CO[C@H]1CC=C[C@@H](C)C1,-10567.2421875
C/N=C(\N)[C@@](C)(O)C#N,-11845.478515625
O=C1C[C@H]2N[C@@H]12,-7762.919921875
O=COCc1nnon1,-13767.01171875
CN(C)c1[nH]nnc1O,-12281.5888671875
C[C@]1(C=O)[C@@H]2OCC[C@@H]21,-11512.0673828125
CC(=O)[C@H]1CC[C@H](C)C1,-10568.2236328125
CC(=N)N1C=CCC1=O,-11376.96875
C[C@]12CN[C@H]1COC=N2,-11407.7236328125
C#C[C@@]1(C)[N@@H+]2CC[C@@]21C,-9958.6220703125
c1nc2n(n1)C[C@H]1N[C@@H]21,-11238.767578125
C[C@@H]1OC(=O)CN[C@@H]1C,-11982.75
O=COC[C@H]1CCCO1,-12523.3935546875
C/N=C/N(C=O)CC=O,-12386.8310546875
c1nc(C2CCC2)co1,-10939.056640625
OC[C@H]1[N@@H+]2CC[C@@]1(O)C2,-11980.4375
O=Cc1cncc(=O)[nH]1,-12322.5380859375
C#CCC[C@@]1(O)C[C@@H]1O,-11510.5654296875
Cc1ccc(CO)cn1,-10940.2236328125
C#C[C@H](CO)[C@@H](C)C#C,-10499.58203125
CCc1c[nH]c(O)n1,-10340.4921875
CC(C)C[C@H]1CC1(C)C,-9621.9638671875
COC(=O)CCC=O,-11454.8095703125
CC[C@]12CO[C@H]1[C@H]1C[C@H]12,-10532.5595703125
O=C1[C@H]2[NH2+][CH+][N@@H+]3[C@H]2[C@H]13,-10272.607421875
O=CNC(=O)C#CCO,-12894.419921875
C[C@@H](CO)[N@@H+](C)CC#N,-11440.5439453125
C[N@H+]1C[C@H]1[C@H]1CC([NH-])O1,-11407.1259765625
CO[C@H]1C[C@H]2N[C@@]12C,-9933.2763671875
CCn1ncoc1=O,-11318.119140625
C[C@@H]1[C@@H]2CCC[C@H]1C2=O,-10534.751953125
NC(=O)[C@@H](O)C[NH+]1CC1,-12418.783203125
CC1=C(C=O)[C@@H](C)CN1,-10972.322265625
Cc1nc(=O)cc(O)[nH]1,-12355.3564453125
O[C@@H]1[C@H]2[C@H](O)[C@]1(O)[C@H]2O,-13498.61328125
C1[C@H]2[C@@H]3[C@H]2[C@H]2[C@@H]4C[C@]12[C@@H]43,-9489.3193359375
O=CC[C@H]1C[C@H]2O[C@@H]12,-10442.0302734375
O=C[C@H]1OC1(C=O)C=O,-13434.6982421875
Cc1nc(=O)nnn1C,-12249.416015625
C#C[C@@]12C[C@H](CO)[C@@H]1N2,-10936.13671875
O=c1cc[nH]c(=O)nc1,-12322.0380859375
CC[C@H]1O[C@H]2C(=O)N[C@@H]12,-11948.916015625
CO[C@H]1C[C@@H](C)C[C@H]1O,-11577.611328125
O=C1C[C@H]2O[C@H]2CCO1,-12490.1689453125
C1=CCC(C2COC2)C1,-10533.8583984375
CC1=C[C@H]2[NH2+][CH+][N@@H+]3[C@H]2[C@H]13,-10364.4658203125
Oc1ccc(F)nn1,-11938.779296875
[NH-]C1O[C@H]2CC[C@@H]1NC2,-11408.6376953125
Nc1ccoc1[C@H]1CN1,-11375.1875
CC(=O)[C@@]1(C)C[N@@H+]1C,-9934.6728515625
[NH-][C@@H]1NC=CCNC1=O,-11813.2353515625
O=C1C=C[C@H](CO)C1=O,-12458.05859375
[CH+]1[NH2+][C@@H]2[C@H]3CC[C@@H]2[C@H]3O1,-10938.4931640625
C#C[C@]1(C)C[C@]1(O)C=O,-11478.30078125
C[N@@H+]1[C@H]2C34OC23[C@]14CO,-11945.3583984375
C[C@@]1(O)Cn2cncc21,-11375.4775390625
CC[C@H]1[C@@H](C#N)[C@H]2C[N@H+]21,-10396.8076171875
O=C[C@@H]1C=CNC(=O)O1,-12895.6259765625
C[C@H](C(N)=O)[NH+]1CC1,-10371.78515625
CNc1cnn(C=O)c1,-11813.03515625
C[C@H]1[C@@H](O)C[N@H+]1CC=O,-11981.0537109375
O=C[C@@H]1[C@H]2O[C@@H]1[C@@H]2NO,-12890.533203125
C1O[C@@]23C[C@@H]2C[C@H]2[C@@H]1[C@H]23,-10500.4736328125
C[NH2+][CH+]OCCO,-9875.9326171875
Nc1cc(CO)c[nH]1,-10339.703125
C1C[C@@]2(CO1)C[C@@H]1C[N@@H+]12,-10969.90625
O=CC(=O)NCCO,-11891.37109375
C[C@@H](C#N)c1cc[nH]c1,-10366.4599609375
CC1(C)N[C@]1(C)[C@H]1CN1,-10461.69921875
N[C@@H]1N=Nc2[nH+]nnn21,-12548.37890625
c1ncc2cocc2n1,-11311.4091796875
CC(C)[C@]1(C)[C@H]2C[C@@H]1C2,-9587.6025390625
C[C@H]1O[C@]12[C@@H]1O[C@H]2C1=O,-12454.7529296875
