smiles,U_0
C#C[C@H]1C[NH2+]C(C=O)N1,-11341.4267578125
CCc1cnc(CO)o1,-11949.1943359375
C#C[C@@]12CC[C@H](O)[C@@H]1O2,-11477.3125
Oc1[nH]ccc1N1CC1,-11374.396484375
C#Cc1ccnc(O)n1,-11310.1748046875
C[C@H]1C(=O)[C@H]2C[C@]21C=O,-11478.6328125
C[C@@H]1[C@@H]2O[C@@H]2C[C@@H]1C,-9496.8701171875
C[C@H]1OC[C@@]2(C=O)O[C@@H]12,-12488.8955078125
[NH-][CH+]O[C@@H]1C[C@@H]2C[C@@H]2C1,-10970.232421875
C#C[C@H](C)[C@@H]1C=CCC1,-9522.3251953125
O[C@@H]1C=C[C@@H]2N[C@@H]2C1,-9900.546875
O[C@]12CO[C@@]3(CO[C@H]13)C2,-12485.5947265625
C1[C@H]2[NH2+][C@@H]3O[C@@H]4[C@H]2[N@H+]1[C@@H]43,-11337.375
[NH-]C1O[C@@H]2CC[C@@H]2[C@@H]1O,-11948.3564453125
Cc1nnon1,-8635.8359375
OCCC[C@H]1C[C@H]2O[C@@H]12,-11542.5126953125
C#CC[N@@H+]1[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,-10900.6904296875
C1O[C@]12[C@@H]1O[C@@H]1[C@]21CN1,-11912.5078125
CC1(C)OC[C@H]1C=O,-10474.6982421875
O[C@H]1C[C@@]12[C@H]1[C@H]3C[C@@H]2[C@H]31,-10498.4140625
C#CC[C@]12C[N@H+](C1)[C@@H]2C,-9956.7021484375
CCc1c[nH]c(=O)[nH]1,-10340.07421875
C1[C@@H]2C[N@H+]3[C@@H]2[C@@H]2O[C@@H]2[C@@H]13,-10935.9990234375
C[C@H]1OC[C@H]2O[CH+][NH2+][C@@H]12,-11948.8564453125
Cc1cc(N)c(O)[nH]1,-10338.9755859375
C1CCC[C@H]2O[C@H]2CC1,-10565.8134765625
CO[C@@H](C)[C@H]1CO[CH+][NH2+]1,-11980.9345703125
C/C(=N\O)[C@H]1[C@H]2CO[C@H]21,-11945.6494140625
CC[C@@H]1C=CNC(=O)N1,-11408.939453125
N#CC#CC([NH-])OC=O,-12287.1513671875
C[C@@]1(OC=O)C[C@H]2C[C@H]21,-11510.96875
NC(=O)[C@H]1COCCN1,-12418.4521484375
OCCC1(CCO)CN1,-12012.302734375
C#CC1C=C([NH-])OC1,-9835.73046875
CCC(C#N)(C#N)CN,-10834.1318359375
C[C@H]1Cn2nccc2N1,-10834.2529296875
CC(=O)CC(=O)CCO,-12522.615234375
C[C@H]1N[C@]1(C)[C@H]1CCO1,-11001.84765625
N#CC[N@@H+]1CCC(=O)C1,-11375.10546875
CC[C@@H](O)CCOC,-10539.9130859375
CC1=C[C@@H]2C[C@H]1[C@H]1O[C@H]12,-10500.2158203125
CC#C[C@@]1(C)OC[C@H]1C,-10532.41015625
C[C@H]1C=C[C@@]23CC[C@@]12N3,-9958.4501953125
FC(F)(F)C1=CCCC1,-14484.0751953125
CNc1c(C)ccn1C,-10430.0849609375
O=C1[C@@H]2[C@]3(O)[C@H]1C[C@]23O,-12455.03125
CCO[C@H]1C[C@@H](C)C1,-9529.3916015625
C1CC12CCC21CC1,-8485.3212890625
[NH-]C1OCC=C2CN[C@H]21,-11373.8212890625
CC[C@@]1(C2CC2)CCO1,-10565.296875
C[C@]12N[C@H]1CC=CC2=O,-10938.072265625
CO[C@H]1C[C@]1(C)[C@H]1CO1,-11542.44140625
C#CCNC(=N)NC=O,-11811.4375
C#CCOC(=N)NC=O,-12351.9541015625
O=C1COC[C@H](O)CO1,-13499.935546875
O=CO[C@H]1C[C@]2(CN2)C1,-11947.572265625
Nc1cnoc1CCO,-12384.728515625
O=CN1CC=CC12CC2,-10938.05078125
C#C[C@H]1CCC[C@H]2O[C@@H]12,-10499.6787109375
CC[C@H]1C[C@H]2[C@@H](C)[C@@]12C,-9587.6708984375
CC1=C[C@@]2(C)C[C@H]2[C@H]1O,-10533.455078125
Nc1[nH]c(=O)oc1N,-11754.3408203125
NC(=O)[C@@]1(O)C[C@H]1CO,-12958.9658203125
Cc1onc(O)c1C#N,-12320.4287109375
O=C1C[C@@]2(CN2)C[C@@H]1O,-11948.1259765625
[NH-]C1=C[CH-]COCO1,-10879.224609375
C[C@@]12C[C@@H](CO1)[N@H+]1C[C@H]12,-10969.5263671875
C1C[C@H]2O[C@H]3CO[C@H]3[C@@H]12,-11510.384765625
CC(=O)N1[C@@H]2C[C@H]1[C@@H]2O,-11946.962890625
C[C@@H]1C(=O)O[C@@H]2C[C@H]12,-10443.02734375
C#Cc1occc1CC,-10468.134765625
CO[C@]12CC[C@H]1[C@H]2C#N,-10936.9228515625
CCC1C=C([NH-])NC1=O,-11376.4814453125
C#Cc1cc(O)c(C)o1,-11445.85546875
CC[C@H]1C=CNC1=O,-9902.6181640625
C[C@H]1OC[C@H]2[NH2+][CH+]O[C@H]21,-11948.861328125
[NH-]C1=NC(F)ON=C1,-12373.611328125
O=CC(=O)C(CO)CO,-13499.61328125
C1O[C@H]1C[C@]12CC[C@H]1O2,-11509.4482421875
O=CC(=O)c1ccco1,-12424.7841796875
CC1=C[C@H]2O[C@@H](C1)[C@H]2O,-11510.9140625
C#CC[C@@H]1CCC(=O)N1,-10938.1279296875
CO[C@@](C)(C=O)[C@H]1CO1,-12520.775390625
CNc1noc(N)c1N,-12280.7001953125
C[C@]12[C@@H]3C[C@H]1[C@@H]3[N@@H+]1C[C@@H]12,-9957.7578125
CC[C@H]1OC[C@H]2C[C@]21C,-10566.1669921875
CC#CC1=CC[N@H+]2C[C@@H]12,-9926.029296875
CC/N=C(\N)NC(C)=O,-11878.4150390625
C[C@H]1C[C@@H](O)[C@H]2C[C@]21O,-11543.7333984375
C[C@]1(O)C[C@](C)(O)C1,-10507.3876953125
CC(=O)C1(C#N)COC1,-11915.56640625
CO[C@H]1C[C@H]1C[C@@H](C)O,-11575.74609375
CO[C@H]1[C@H]2C[C@@]2(C)[C@H]1C,-10565.1318359375
CC(=O)[C@@H]1CC[C@@H]1C,-9497.3857421875
C#CCCCC(C)C,-8518.5634765625
C[C@@]1(CC2CC2)CO1,-9496.123046875
CC(C)(CCO)[C@H]1CO1,-11575.7109375
C#C[C@H]1COCCO1,-10440.8564453125
C#CCc1ccncn1,-10331.94140625
CCc1cc(OC)n[nH]1,-11407.8623046875
COc1cnc(C=O)[nH]1,-12353.263671875
N#C[C@@H]1[C@H](O)[C@@H]1C1CC1,-10937.05078125
O=Cc1ncon1,-10214.3046875
ON[C@@H]1C[C@@H]2[C@H]1[N@@H+]1C[C@H]21,-11371.2451171875
O=CC1=C[C@@H]2C[C@]2(O)C1,-11478.7255859375
CC[C@@]1(C=O)COC1=O,-12489.94140625
CCC1=C[C@H]2[C@H]3O[C@@H]1[C@@H]23,-10499.4892578125
COc1ccc(N)o1,-10879.41796875
CC1(CC=O)CC1,-8427.908203125
CC[C@@H]1[C@]2(C)CC[C@]12C,-9587.85546875
Cc1cn[nH]c(=O)c1C,-11376.1533203125
C#CC[C@H]1COC12CC2,-10498.6748046875
COC[C@@]12C=C[C@@H](C1)O2,-11509.36328125
C#CC[C@@H](C#N)C(N)=O,-11342.2890625
CC(C)OCCCO,-10539.935546875
OC1(CC2CC2)CCC1,-10565.3251953125
O=C[C@@]12COC[C@@H]1C2,-10442.2060546875
C1O[C@@H]2[C@@H]3C[C@H]1C[C@@H]32,-9464.3466796875
O=C1CCNC(=O)NC1,-12386.7138671875
C[C@H]1C[C@H]2O[C@@]12C,-8427.1884765625
CC1(CC=O)CCCC1,-10566.7724609375
C#C[C@]1(C#N)CC[C@@H]1C,-9926.318359375
C[C@H]1C=C[C@H]2OC([NH-])[C@@H]12,-10937.978515625
C1C[C@@H]2C[C@]2([C@H]2CO2)O1,-11510.142578125
C[NH2+]C1OC[C@H]2N[C@@H]12,-10337.7177734375
NC(=O)C1=CCCC1=O,-11917.76953125
CCn1cc(N)c(O)c1,-11407.888671875
C[C@H]1O[C@]1(CO)CCO,-12553.5888671875
CCC(=O)N(C)C=N,-10371.9794921875
[NH-][C@H]1O[C@H]2[C@H]3C[CH-][C@@H]1[C@H]32,-10903.5537109375
C[C@@]1(C2CC2)N[C@H]1C#N,-10396.048828125
C1=C[C@@]2(CO2)C[C@H]2N[C@@H]12,-10936.646484375
CNc1noc(C)c1C,-11407.4912109375
C#CCO[C@H]1C[N@H+]2C[C@@H]12,-10934.7431640625
N#C[C@@]12C([NH-])O[C@@H]1[C@@H]2O,-12318.9365234375
CC1=C[C@@H](O)C[N@H+]2C[C@@H]12,-10969.642578125
[NH-][CH+]O[C@H]1CC[C@H]1C=O,-11947.837890625
CC(=O)N[C@@]12CO[C@@H]1C2,-11947.6494140625
NCc1nc(O)oc1N,-12822.6689453125
COC(=O)[C@H]1CO[C@H]1C,-12522.091796875
c1cc2cnocc-2c1,-10872.4462890625
[NH-][C@H]1OCCC=C1CO,-11948.6259765625
Cc1c[nH]c(=O)[nH]c1=O,-12355.5439453125
CCC[C@@](C)(O)CCO,-11609.22265625
N#CC#Cc1conn1,-11712.4755859375
[NH-][CH+]OC(=O)NCC=O,-13364.224609375
CC[NH2+][C@@H]1[C@@H](O)[C@H]2C[N@H+]21,-11405.7607421875
OC[C@H]1C=C[C@@H](CO)O1,-12521.447265625
CCn1c(N)noc1=O,-12822.931640625
N#C[C@@H]1CN[C@@H]1CC=O,-11374.4052734375
CC1(C)[C@@H]2OCO[C@@H]21,-10474.21875
C[C@H]1[C@@H](C)[C@H]2O[C@H]2[C@H]1C,-10566.0576171875
C[C@H]1[C@H]2N[C@H]2CN1C=O,-11407.51171875
COc1cocc1CO,-12489.0595703125
C#C[C@H](C)COC(C)C,-10565.1728515625
COc1cc(N)c(C)[nH]1,-11407.8544921875
N#C[C@H]1CNCCO1,-10338.201171875
C[C@H]1[NH2+][CH+]OC1(C)C,-9934.736328125
CO[C@H]1[C@H]2N[C@]1(C)[C@H]2O,-11978.4765625
Nc1nc(=O)[nH]cc1O,-12791.45703125
O=C1[C@H]2C[C@@H]3O[C@H]2C[C@H]13,-11478.74609375
O[C@@H]1C=C2CO[C@@H]2C1,-10440.89453125
C[C@@]12[C@H]3N[C@@]14CC[N@@H+]2[C@@H]34,-10393.259765625
O[C@]12C=CC[C@H]1[N@H+]1C[C@H]12,-10936.3076171875
C[C@@]12CO[C@@H](O1)[C@@H](O)C2,-12521.98046875
C[C@H]1C[C@H]1C[C@H]1C[C@H]1O,-10565.0712890625
C[C@@]12C[C@H]3O[C@@H]1CC[C@H]32,-10533.3095703125
C[C@H]1C[C@H]2C[C@@]2(C)C1=O,-10534.2138671875
C1=N[C@@H]([C@H]2CN2)CCO1,-11406.720703125
CO[C@H]1C[C@@]2(C)[C@@H]1[N@H+]2C,-11001.3876953125
C[C@@]1(N)C[C@H]2O[C@]21C#N,-11373.681640625
Nc1cc(C=O)co1,-10847.43359375
C[C@]12C[C@H]1OC[C@H]1O[C@H]12,-11510.2861328125
C1C[C@H]([C@H]2C[C@@H]3C[C@@H]32)O1,-10531.8720703125
O=C1OCC[C@H]2N[C@@H]12,-10879.3271484375
C[C@H]1[C@@H](CO)[N@H+]1C,-8896.333984375
CO[C@@]1(C)[C@H]2[C@H]3O[C@@H]1[C@H]32,-11508.8837890625
C[C@]12[C@@H]3O[C@@]1(C)C[C@@H]32,-9462.7998046875
CC[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43,-9958.3046875
Cc1noc(N)cc1=O,-12352.8486328125
O=C1CN[C@H]2C[C@H](C2)O1,-11948.26953125
C1=NC[C@@H]2[C@@H]3N[C@@H]3[C@@H]2O1,-11373.3740234375
CC(=O)OCC1(O)CC1,-12522.275390625
O=Cc1cccn1C=O,-11884.609375
C[C@H](C#N)COCCO,-11980.8818359375
CO[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13,-9898.7529296875
C[C@H]1C([NH-])OCC12CC2,-10970.578125
C[NH2+]C1N[C@@]2(C)CO[C@@H]12,-11406.2158203125
Cc1n[nH+]nnc1[NH-],-10637.3984375
C[C@@H]1CCC[C@@]12O[C@@H]2C,-10566.2451171875
C#C[C@@H](CC)CCC#N,-9959.5419921875
[NH-]C1O[C@H]2C[C@H]2[C@@]12CO2,-11914.755859375
Nc1c[nH]c(NC=O)n1,-12250.431640625
C1OC[C@@]23C[C@@H]1O[C@@H]2C3,-11510.0546875
N#C[C@@H]1CC[C@H](O)C1=O,-11916.5234375
C[C@@]12O[C@]1(CO)[C@H]1C[C@H]12,-11509.6484375
CN(C)c1coc(=O)[nH]1,-12386.146484375
[NH-]C1C[C@@H]2C(=O)C[C@@H]2O1,-11916.25
O[C@H]1C[C@]23O[C@@H]4[C@H]2O[C@@]413,-12451.021484375
O[C@H]1[C@H]2OCCO[C@@H]12,-11451.4150390625
C[C@@]1(CO)CCC1=O,-10475.046875
CO[C@H]1[C@@H](C)CC1(C)C,-10598.392578125
CCOc1c[nH]c(N)c1,-11407.83203125
O=C1N[C@]23C[C@H]([C@@H]2O)[C@H]13,-11912.4921875
Cn1c(N)c[nH]c1=O,-10776.623046875
C[C@@]1(O)C[C@@H](O)[C@H]1C#N,-11948.2783203125
C[C@H]1C[N@H+]1[C@H]1COC1=O,-11947.8408203125
C[C@]12C[C@H](CCC1=O)C2,-10534.138671875
C#CC#C[C@@H](C)CC#C,-9455.21484375
CC[C@@H](C)/C(C)=N/O,-9965.845703125
O=C1C[C@H]2COCO[C@@H]12,-12488.9423828125
C[N@H+]1[C@H]2CC(C)(C)[C@]21C,-10024.0361328125
CNC(=O)[C@H]1C[C@H]2O[C@@H]12,-11947.8681640625
CCc1[nH]nnc1O,-10775.3662109375
C1C[C@H]2O[C@H]3C[C@H]3O[C@@H]12,-11509.7763671875
COc1nc(O)cn1C,-12386.01953125
C[C@H]1[C@H]2C[C@@](O)(CO)[C@@H]12,-11542.740234375
C1C[C@@H]2O[C@H]1OC21CC1,-11510.9912109375
C#CCC([NH-])OCC,-9900.666015625
COC[C@@H](C)OC1CC1,-11575.5009765625
C#CCC(=O)OCC#N,-11882.8134765625
C[C@@]1(O)COCOC1[NH-],-12958.9052734375
C[C@@H]1[C@H](CO)C[C@@H]1CO,-11575.7705078125
[NH-]C1CO[C@H](CO)O1,-11889.80078125
CC[C@@]1(OC=O)C[C@H]1O,-12521.763671875
Cc1nc(O[CH+][NH-])n[nH]1,-12249.3505859375
C1CC1[C@@H]1C[C@@H]2O[C@@H]2C1,-10532.8173828125
C[C@@H]1O[C@@]2(C)C[C@@H]1[C@@H]2C,-10565.85546875
O=c1c(F)conc1F,-15177.958984375
CC(C)c1cnn[nH]1,-9797.5546875
C[C@H]1C[C@@]12C[C@H](C#N)N2,-10396.0380859375
C[C@@H](CNC=O)O[CH+][NH-],-12418.51171875
O=C1NC=C[C@H]2CO[C@@H]12,-11915.990234375
CC#C[C@@]1(C)O[C@@H]1CC,-10532.447265625
OCCO[C@H]1C[C@H]2C[C@H]21,-11542.57421875
CC(=O)[C@H]1[C@H]2C34OC23[C@H]14,-11476.2861328125
Cc1nc(C#N)no1,-10710.31640625
O=C1C[C@H]2OC[C@H]2C1=O,-12456.654296875
C#C[C@H](O)[C@H]1O[C@H]2C[C@@H]12,-11475.9375
CCCCC[C@H]1CO1,-9529.2587890625
O=C1C[C@@H]2N[C@H]1C[C@@H]2O,-11948.615234375
N#C[C@@]1(N)[C@@H]2CC[C@@H]21,-9327.0517578125
CC#C[C@H](C=O)CC,-9464.03125
CO[C@H]1C[C@H](NO)C1,-10909.9609375
C[C@H]1CC[C@@H](O)[C@H]1CO,-11576.7119140625
C1=Cc2cncn2CC1,-10365.669921875
CC[C@H]1CO[C@H]2C[C@@]12C,-10565.89453125
C[C@@H]1C(=O)CN[C@H]1C=O,-11948.9287109375
NC(=O)[C@@H](CO)CCO,-12991.91796875
O=C([O-])[C@H]1[C@@H]2C[NH2+][C@H]1C2,-11946.7412109375
C[C@]12C[N@H+]1C[C@H]2NC=O,-11406.779296875
[NH-]c1o[cH+]cnc1O,-11284.16015625
CC[N@H+]1C[C@H]1CC=O,-9933.23828125
OC[C@H]1C[C@@]12CO[CH+][NH2+]2,-11947.7958984375
Cn1nccc1O[CH+][NH-],-11811.8486328125
O=C1N[C@H]2[C@@H]1NC21CC1,-11373.6474609375
C[C@@]1(C(N)=O)OC[C@H]1O,-12959.1728515625
N#CC1(CO[CH+][NH-])CC1,-11374.3955078125
N#CCCCC(=O)C#N,-11342.923828125
CC1=CCC[C@]1(C)O,-9497.587890625
C[C@@]1(C(N)=O)C[C@H]1CO,-11981.283203125
O=C1C[C@@H]2[C@@H]3[C@H](O)[C@H]1[N@@H+]32,-11914.8798828125
C[C@]12C[N@H+]1CCNC2=O,-11407.673828125
C#CCC(=O)C(=O)C#C,-11411.6875
C1OCC12CO2,-8335.2265625
CC#C[C@H](O)[C@H](C)CC,-10565.4833984375
C#C[C@@H]1OC([NH-])C1(C)C,-10936.818359375
CC[C@H]1N[C@H]1C=O,-8864.46875
C[C@H]1[C@@H]2C=C[C@H]1CCC2,-9556.1435546875
C#CC(=O)[C@]12C[C@H]1CO2,-11443.8779296875
C#C[C@@]12C=CC[C@@H]1[C@@H]2O,-10466.8115234375
O=C[C@]12O[C@H]1COC2=O,-13434.662109375
CC[N@H+]1C[C@@]1(C#N)CC,-10429.0947265625
C[C@H]1[C@H]2OC(C)(C)[C@]21C,-10565.2626953125
CC[C@]12CC=C[C@H]1[C@H]2C,-9555.677734375
CC#C[C@H]1CC([NH2+]C)O1,-10936.822265625
O=C1OC[C@H](O)[C@@H]2CN12,-12925.943359375
C[C@H]1C[N@H+](CC#N)[C@H]1C,-10429.2255859375
CO[C@H]1CCCO[C@H]1C,-11576.6044921875
CCc1cnnn1CC,-10866.7001953125
COCc1cc(N)[nH]n1,-11844.2880859375
C#C[C@]12N[C@H]1[C@H]1CC[C@H]12,-9924.3017578125
C[C@]12C(=O)[C@@H]3[C@H]([C@@H]1O)[N@@H+]32,-11914.39453125
[NH-]C1NCCOC1=O,-11317.185546875
[NH-]C1=C[CH-]C2(CC2)O1,-9868.7470703125
C[C@]12C[C@H]1N1C=CN[C@H]12,-10363.318359375
O[C@H]1[C@H]2CC[C@]3(CO3)[C@@H]12,-11510.3837890625
N#Cc1c[nH]c(C=O)c1,-11311.318359375
C1[C@H]2O[C@@H]3[C@H]2[C@H]1[C@]31CN1,-10935.2392578125
C[C@]12C[C@H]1C1(CC1)C2,-8485.3720703125
C#C[C@H]1[C@@H](O)[C@H]1CC=O,-11477.2294921875
C[C@H]1CC(=O)NC1=O,-10881.6533203125
O=C1C[C@H](C(=O)CO)N1,-12926.8046875
C[C@H]1[C@H]2N[C@@]2(C)[C@H]1O,-9932.9091796875
CC1=CC=C(C)CCC1,-9556.3427734375
Nc1occ2nc[nH]c12,-11779.5498046875
O[C@H]1C[C@H]2[C@@H]3[N@H+]4C[C@]31[C@@H]24,-10934.36328125
OC[C@H]1O[C@H]2CC[C@@H]1C2,-11544.087890625
O=C1C=C2CC[C@@H]2CO1,-11479.26953125
C[C@H]1C[C@H]2[N@@H+](C)[C@@]12C=O,-10969.326171875
O[C@H]1C[C@H]1[C@H]1O[C@H]2C[C@@H]12,-11509.123046875
C#CCc1n[nH]c(C)n1,-10801.10546875
CCC[N@H+]1C[C@H]1C#N,-9359.9375
O=C1OCCCCO1,-11453.697265625
C[C@@H]1C[C@H](C)OC=N1,-9934.68359375
CC#CC(=O)N1CC1,-9867.748046875
CC[N@@H+](C)C(C#N)C#N,-10833.544921875
C[C@]12O[C@H]1[C@@]1(CO)C[C@H]12,-11509.0439453125
C#C[C@@H]1[C@@H]2CC(=O)[C@]12C,-10466.943359375
CC#C[C@H]1N[C@]1(C)C=O,-10936.7216796875
N#C[C@@]12N[C@@H]3[C@@H]([C@@H]31)[C@@H]2O,-11340.2109375
C[C@H]1C[C@H]2O[C@@]12C(N)=O,-11948.263671875
C#C[C@H](C)[C@H](C=O)CO,-11510.21484375
O=C1OCC[C@H](O)C1=O,-13468.037109375
C[C@H]1C[C@@]2(O)[C@H]([NH-])O[C@@H]12,-11947.7431640625
C[N@H+]1[C@H]2[C@@]3(O)C[C@H]3[C@]21C,-10967.470703125
Cc1cc([NH-])oc(=O)[nH+]1,-12354.6748046875
C#C[C@H]1O[C@H]2[C@@H](C#N)[C@H]21,-10870.134765625
C[C@@]1(CC=O)COC1[NH-],-11948.365234375
C#CC[C@]12O[C@H]1[C@H]1O[C@H]12,-11442.03515625
CC(=O)[C@]12[C@@H]3C[C@H]1[N@H+]2C3,-10936.3759765625
CC(=O)C(=O)C1(C)CC1,-11511.828125
C#CCO[C@H](C)[C@H]1CO1,-11509.0693359375
CN[C@H]1CN=COC1=O,-12385.7412109375
O[C@H]1[C@H]2CC[C@@H]1[C@H]1N[C@@H]21,-10969.7705078125
C[C@@H]1[C@@H]2C=CC[C@H]1O2,-9463.9013671875
CC(C)[C@H]1CC[C@H]1C,-8551.8310546875
Cc1c[nH]c(CC#N)n1,-10802.7958984375
CC1(C)NC(=O)C1(C)C,-11004.033203125
O=C1[C@H]2C[C@]1(O)[C@@H]1C[N@H+]21,-11914.009765625
CC1=CCO[C@H]2C[C@@]12C,-10533.19140625
O=C1NC(=O)[C@H]2[C@H](O)[C@@H]12,-12894.9599609375
Nc1cnc(N)c(O)n1,-12250.431640625
COC[C@@H](OC)[C@@H](C)O,-12586.328125
O=CO[C@@H]1CC[C@@H]1NO,-12924.966796875
CC[CH+]1[CH+]N=NOC1[NH-],-11810.6494140625
NC(=O)C[C@@H](O)C(N)=O,-13397.7666015625
CC1=C[C@@]2(C)C[C@H]2C1,-8486.77734375
OC[C@H]1[C@@H]2[C@H]3[C@H](O)[C@@H]2[C@@H]13,-11508.63671875
O[C@@H]1C[N@@H+]2C[C@H](O)[C@H]12,-10910.10546875
Cc1cc(C=O)[nH]c1O,-11917.2080078125
N#C[C@@H]1O[C@H]2C(=O)O[C@@H]12,-12860.4228515625
COCCNC=O,-9875.7783203125
C#CCCC(=O)N(C)C,-10970.1806640625
CCCC1(OC)CC1,-9529.1123046875
Cc1ccc(=O)n(C)c1,-10939.7548828125
C[C@]12C[C@H]1C(=O)[C@H]1O[C@H]12,-11478.2353515625
OCC[C@@H]1[C@@H]2C=CC[C@@H]21,-10532.9970703125
CCC(CC)[C@@H](N)C#N,-10462.3984375
CC1=C(C)[C@@H](O)C(=O)C1,-11512.2783203125
C[C@H]1CC(=O)C=C1C=O,-11479.94921875
CC1(C)CC(C#N)C1,-8923.8662109375
Cc1occ2c1CCC2,-10501.9482421875
CNc1cnc(N)nc1,-11272.1640625
C[C@@H](O)C(=O)C#CC#N,-11882.6767578125
C1=C[C@@H]2C[C@@]3(C1)CC[C@H]23,-9520.4833984375
N#C[C@@H]1N[C@H]2C(=O)C[C@@H]12,-11341.390625
COCC(=O)C#N,-9809.99609375
C[C@H]1C[C@@]2(C)N[C@@]12C#N,-10396.3173828125
C1=C[C@]23N[C@@H]4[C@H]2N[C@@]43C1,-10360.3994140625
C[C@H]1NC(=O)[C@H]2C[C@]21C,-10971.5322265625
C1OCC1c1nnon1,-12787.15625
N#CC(=O)[C@H]1COCO1,-12893.4267578125
N#C[C@H]1N[C@H]1C1CC1,-9326.806640625
C1[C@@H]2CC3(CC3)[C@H]12,-7416.09423828125
C[C@H]1[N@H+]2C[C@H]2C12CCC2,-9990.888671875
CC[C@H]1CC(=O)C1(C)C,-10566.61328125
C[C@]12CC[C@@]1(CC#N)C2,-9959.669921875
NCc1nnc(CN)o1,-12281.263671875
C#C[C@]1(O)C[C@H](C)C1=O,-11477.603515625
O[C@H]1C[C@H]1[C@H]1C[C@H]2O[C@@H]12,-11509.3408203125
Cc1[nH]ccc1[C@H]1CN1,-10397.01171875
C[C@H]1[C@H]2[C@@H]1[C@@]1(C)C[N@@H+]21,-8921.1689453125
C[C@]12CC[C@H]1O[C@H]2C#N,-10937.119140625
C#CC1=CCCO[C@@H]1C,-10500.1689453125
C[C@H]1C[NH2+]C(N)C1=O,-10339.474609375
C[C@H]1[C@H]2C[C@@H]3O[C@H]2[C@H]1O3,-11511.2578125
CC[C@@]1(C)N[C@H]1CC#N,-10429.384765625
C#C[C@H](O)c1ccon1,-11881.28125
CC1=CC[N@H+]2CC(=O)[C@@H]12,-10937.767578125
C#Cc1oncc1C,-9835.056640625
C[C@H]1C[C@H]1[C@H]1C[C@]1(C)O,-10565.2744140625
CC[C@H]1O[C@H]2C[C@]1(O)C2,-11543.3486328125
[NH-]C1=CC(N)ON=C1,-10741.96875
CCC(C)(C)OC,-8493.287109375
O[C@@H]1C=C2CC[C@@H]2OC1,-11510.666015625
COc1n[nH+]ncc1[NH-],-12247.80859375
O=C[C@H]1O[C@H]1C1CC1,-10441.212890625
C[C@@]12C=C(C=O)C[N@@H+]1C2,-10937.5888671875
C#Cc1n[nH+]ncc1[NH-],-11203.71875
CC1(C)O[C@H]2C[C@]21O,-10473.6943359375
CCNc1conc1N,-11843.8349609375
N#CCC[C@H]1C[C@H]2C[C@@H]12,-9959.4140625
C[C@@H]1CC=CCC1,-7450.7919921875
CC#C[C@H]1CO[CH+][NH2+]1,-9868.14453125
O=C[C@@]12CC[C@@H](OC1)O2,-12489.400390625
C[C@H]1C[C@]1(C)C(C)(C)O,-10598.6142578125
C[NH2+][CH+]O[C@@]1(C)C[C@H]1O,-11980.0546875
C[C@]12[C@H]3[C@@H]4[C@H]3[C@@]1(C)[C@@]42C,-9520.298828125
O=CC1(C=O)[C@H](O)[C@@H]1O,-13466.869140625
CC#C[C@@]1(CC#N)CO1,-10903.998046875
CC(=O)[C@H]1CC(=O)[C@H]1O,-12489.658203125
C#CC1(OCC=O)CC1,-11476.8984375
O=C1C[C@@H]2[C@@H]3C[C@H]1O[C@H]23,-11479.046875
O[C@@H]1[C@]2(O)C[C@H]3[C@@H]2[C@@]13O,-12487.3515625
CC#C[C@H]1COC12CC2,-10498.9814453125
C[C@H]1C[C@H]2OCC[C@@H]12,-9496.9287109375
O=C1N[C@H]2[C@H]3O[C@@H]1[C@@H]23,-10845.8056640625
C[C@H]1CCC(=O)O1,-9407.3349609375
CCC#C[C@@H](O)COC,-11542.6484375
C[C@H]1C[C@@]23CC[C@@H]2C[C@@H]13,-9554.4326171875
O=CC1=CC[N@H+]2CC[C@@H]12,-10937.490234375
C#CC[C@H]1CCOC=N1,-10937.044921875
O=C[C@@H]1C[C@@]2(CO)C[C@@H]12,-11510.3857421875
C[C@@H]1[C@H](O)CC[C@@H]1O,-10507.6513671875
C[C@H]1O[C@]2(CC2)[C@@]12CC2,-10532.080078125
C[C@@]12CN[C@]1(C#N)[C@H]2O,-11373.65625
C[C@H]1C[C@@]12CCC(=O)N2,-10971.365234375
Cc1[nH]c(=O)oc1C,-10881.109375
CCCc1cnoc1C,-10970.658203125
C[NH2+]C1C(=O)C[C@@H]2C[N@H+]12,-11374.33203125
CC(C)[C@@H]1C=C[C@H](O)C1,-10566.396484375
CC[C@@H](C)OC(=O)CN,-12014.5966796875
CC[C@H]1C[C@H]1[N@H+]1C[C@H]1C,-10023.978515625
COc1conn1,-10245.951171875
O=COCCCC1CC1,-11544.0927734375
N#C[C@H]1[C@@H](N)[C@H]2CC[N@H+]21,-10832.390625
C[C@@]1(COCC=O)CN1,-11979.9111328125
CC1=C(C)C(C)(C)OC1,-10566.7900390625
C[C@H]1C[C@@H](O)CO1,-9438.5703125
C[C@@]12O[C@H]3CO[C@]1(C)[C@H]32,-11510.19921875
C1[C@@H]2[C@@H]3C[C@H]1[N@H+]1C[C@H]1[C@H]23,-9959.232421875
C1OCC2(CC2)CO1,-10474.3427734375
FC(F)(F)[C@H]1[C@H]2CC[N@H+]21,-14918.9677734375
